# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_idr            15:(.)rho_idm_dr         16:(.)rho_crit           17:(.)rho_g_twin         18:(.)rho_ur_twin        19:(.)rho_b_twin         20:(.)rho_tot            21:(.)p_tot              22:(.)p_tot_prime        23:gr.fac. D             24:gr.fac. f          
       1.149078428217e+05       5.490296243144e-08       3.877680060052e+00       2.984164119197e+04       1.382438365228e+04       1.203073959567e-01       1.588543928207e+09       2.235490686004e+00       4.797255799035e+08       3.778621242257e+06       2.027631712093e+07       4.191249637826e-08       3.316413333399e+08       5.447459483244e+07       6.271025913690e+05       8.905235490303e+08       5.447459483244e+07       0.000000000000e+00       6.271025913690e+05       8.905235490303e+08       2.886138360253e+08      -2.809475720694e+08       2.524247043492e-04       8.400374871268e-02 
       1.136793045531e+05       5.609040999435e-08       3.919290440863e+00       2.921132730702e+04       1.382434204190e+04       1.216071868935e-01       1.571555413569e+09       2.259443423515e+00       4.595364718282e+08       3.658715948400e+06       1.963289783997e+07       4.191249637826e-08       3.176843066532e+08       5.218204774198e+07       6.072030259784e+05       8.533016430377e+08       5.218204774198e+07       0.000000000000e+00       6.072030259784e+05       8.533016430377e+08       2.764676087411e+08      -2.662865320930e+08       2.526532239050e-04       8.436419238078e-02 
       1.124639010985e+05       5.730347901480e-08       3.961344172543e+00       2.859437185554e+04       1.382429998817e+04       1.229210167185e-01       1.554748530925e+09       2.283650600699e+00       4.401970163501e+08       3.542615555476e+06       1.900989589459e+07       4.191249637826e-08       3.043146572755e+08       4.998598181266e+07       5.879349245749e+05       8.176381018129e+08       4.998598181266e+07       0.000000000000e+00       5.879349245749e+05       8.176381018129e+08       2.648325518127e+08      -2.523909645114e+08       2.528829353642e-04       8.472850967082e-02 
       1.112614920281e+05       5.854272036514e-08       4.003845911733e+00       2.799049123056e+04       1.382425748643e+04       1.242490369795e-01       1.538121338378e+09       2.308114873306e+00       4.216714560928e+08       3.430199324272e+06       1.840666339064e+07       4.191249637826e-08       2.915076656078e+08       4.788233666356e+07       5.692782491950e+05       7.834675993282e+08       4.788233666356e+07       0.000000000000e+00       5.692782491950e+05       7.834675993282e+08       2.536871527880e+08      -2.392208861274e+08       2.531138521873e-04       8.509673566299e-02 
       1.100719384136e+05       5.980869669993e-08       4.046800362561e+00       2.739940785159e+04       1.382421453198e+04       1.255914008585e-01       1.521671914795e+09       2.332838923806e+00       4.039255385184e+08       3.321350346934e+06       1.782257299330e+07       4.191249637826e-08       2.792396523680e+08       4.586722279369e+07       5.512135977309e+05       7.507275506180e+08       4.586722279369e+07       0.000000000000e+00       5.512135977309e+05       7.507275506180e+08       2.430108045600e+08      -2.267384029157e+08       2.533459879864e-04       8.546890568618e-02 
       1.088951028119e+05       6.110198270485e-08       4.090212277104e+00       2.682085003651e+04       1.382417112006e+04       1.269482631893e-01       1.505398359580e+09       2.357825461641e+00       3.869264525969e+08       3.215955425395e+06       1.725701727468e+07       4.191249637826e-08       2.674879348096e+08       4.393691439054e+07       5.337221837530e+05       7.193579966809e+08       4.393691439054e+07       0.000000000000e+00       5.337221837530e+05       7.193579966809e+08       2.327837672657e+08      -2.149076008309e+08       2.535793565265e-04       8.584505531818e-02 
       1.077308492495e+05       6.242316535228e-08       4.134086455846e+00       2.625455187615e+04       1.382412724588e+04       1.283197804752e-01       1.489298792460e+09       2.383077223473e+00       3.706427681409e+08       3.113904953651e+06       1.670940808213e+07       4.191249637826e-08       2.562307847828e+08       4.208784244132e+07       5.167858169731e+05       6.893014942177e+08       4.208784244132e+07       0.000000000000e+00       5.167858169731e+05       6.893014942177e+08       2.229871317883e+08      -2.036944423235e+08       2.538139717271e-04       8.622522038582e-02 
       1.065790432066e+05       6.377284416065e-08       4.178427748137e+00       2.570025311163e+04       1.382408290459e+04       1.297061109067e-01       1.473371353263e+09       2.408596973437e+00       3.550443776927e+08       3.015092803776e+06       1.617917592658e+07       4.191249637826e-08       2.454473885602e+08       4.031658813407e+07       5.003868843273e+05       6.605030100017e+08       4.031658813407e+07       0.000000000000e+00       5.003868843273e+05       6.605030100017e+08       2.136027847957e+08      -1.930666682659e+08       2.540498476646e-04       8.660943696512e-02 
       1.054395516015e+05       6.515163146141e-08       4.223241052658e+00       2.515769901415e+04       1.382403809129e+04       1.311074143802e-01       1.457614201705e+09       2.434387503391e+00       3.401024408584e+08       2.919416215554e+06       1.566576939032e+07       4.191249637826e-08       2.351178083543e+08       3.861987653652e+07       4.845083316593e+05       6.329098196868e+08       3.861987653652e+07       0.000000000000e+00       4.845083316593e+05       6.329098196868e+08       2.046133752497e+08      -1.829937050056e+08       2.542869985730e-04       8.699774138134e-02 
       1.043122427754e+05       6.656015267103e-08       4.268531317897e+00       2.462664026753e+04       1.382399280102e+04       1.325238525159e-01       1.442025517179e+09       2.460451633174e+00       3.257893309831e+08       2.826775689612e+06       1.516865455350e+07       4.191249637826e-08       2.252229454533e+08       3.699457054095e+07       4.691336459845e+05       6.064714108664e+08       3.699457054095e+07       0.000000000000e+00       4.691336459845e+05       6.064714108664e+08       1.960022823258e+08      -1.734465762768e+08       2.545254388465e-04       8.739017020904e-02 
       1.031969864772e+05       6.799904656767e-08       4.314303542620e+00       2.410683285306e+04       1.382394702880e+04       1.339555886766e-01       1.426603498540e+09       2.486792210864e+00       3.120785840717e+08       2.737074883947e+06       1.468731443893e+07       4.191249637826e-08       2.157445049088e+08       3.543766506386e+07       4.542468383174e+05       5.811393902056e+08       3.543766506386e+07       0.000000000000e+00       4.542468383174e+05       5.811393902056e+08       1.877535846815e+08      -1.643978197171e+08       2.547651830411e-04       8.778676027208e-02 
       1.020936538484e+05       6.946896557487e-08       4.360562776341e+00       2.359803793695e+04       1.382390076956e+04       1.354027879863e-01       1.411346363903e+09       2.513412113035e+00       2.989448498584e+08       2.650220513734e+06       1.422124847442e+07       4.191249637826e-08       2.066649617101e+08       3.394628148984e+07       4.398324270440e+05       5.568673944735e+08       3.394628148984e+07       0.000000000000e+00       4.398324270440e+05       5.568673944735e+08       1.798520310194e+08      -1.558214077485e+08       2.550062458761e-04       8.818754864356e-02 
       1.010021174079e+05       7.097057604826e-08       4.407314119815e+00       2.310002176004e+04       1.382385401822e+04       1.368656173491e-01       1.396252350432e+09       2.540314245017e+00       2.863638449356e+08       2.566122254313e+06       1.376997197222e+07       4.191249637826e-08       1.979675283813e+08       3.251766234910e+07       4.258754218213e+05       5.336110053144e+08       3.251766234910e+07       0.000000000000e+00       4.258754218213e+05       5.336110053144e+08       1.722830118887e+08      -1.476926725936e+08       2.552486422362e-04       8.859257264566e-02 
       9.992225103785e+04       7.250455857341e-08       4.454562725514e+00       2.261255553001e+04       1.382380676961e+04       1.383442454687e-01       1.381319714139e+09       2.567501541162e+00       2.743123078560e+08       2.484692647255e+06       1.333301562495e+07       4.191249637826e-08       1.896361239424e+08       3.114916621918e+07       4.123613079882e+05       5.113276675978e+08       3.114916621918e+07       0.000000000000e+00       4.123613079882e+05       5.113276675978e+08       1.650325326725e+08      -1.399882352124e+08       2.554923871734e-04       8.900186984962e-02 
       9.885392996865e+04       7.407160826601e-08       4.502313798121e+00       2.213541531572e+04       1.382375901854e+04       1.398388428673e-01       1.366546729682e+09       2.594976965107e+00       2.627679561231e+08       2.405847009411e+06       1.290992501755e+07       4.191249637826e-08       1.816553441766e+08       2.983826284109e+07       3.992760314707e+05       4.899766111992e+08       2.983826284109e+07       0.000000000000e+00       3.992760314707e+05       4.899766111992e+08       1.580871877136e+08      -1.326859379528e+08       2.557374959084e-04       8.941547807541e-02 
       9.779703076469e+04       7.567243507938e-08       4.550572595021e+00       2.166838194389e+04       1.382371075975e+04       1.413495819052e-01       1.351931690164e+09       2.622743510039e+00       2.517094449928e+08       2.329503344846e+06       1.250026015472e+07       4.191249637826e-08       1.740104331490e+08       2.858252844103e+07       3.866059841666e+05       4.695187760665e+08       2.858252844103e+07       0.000000000000e+00       3.866059841666e+05       4.695187760665e+08       1.514341355276e+08      -1.257647807228e+08       2.559839838334e-04       8.983343539160e-02 
       9.675143131004e+04       7.730776411811e-08       4.599344426795e+00       2.121124089801e+04       1.382366198791e+04       1.428766368012e-01       1.337472906939e+09       2.650804198967e+00       2.411163280080e+08       2.255582259562e+06       1.210359500332e+07       4.191249637826e-08       1.666872559238e+08       2.737964124899e+07       3.743379897934e+05       4.499167404335e+08       2.737964124899e+07       0.000000000000e+00       3.743379897934e+05       4.499167404335e+08       1.450610750603e+08      -1.192048604978e+08       2.562318665128e-04       9.025578011495e-02 
       9.571701079438e+04       7.897833595752e-08       4.648634657729e+00       2.076378221927e+04       1.382361269768e+04       1.444201836515e-01       1.323168709414e+09       2.679162084989e+00       2.309690191948e+08       2.184006878937e+06       1.171951704934e+07       4.191249637826e-08       1.596722724300e+08       2.622737720597e+07       3.624592901856e+05       4.311346520492e+08       2.622737720597e+07       0.000000000000e+00       3.624592901856e+05       4.311346520492e+08       1.389562229436e+08      -1.129873139908e+08       2.564811596862e-04       9.068255081016e-02 
       9.469364969903e+04       8.068490697310e-08       4.698448706309e+00       2.032580040972e+04       1.382356288363e+04       1.459804004510e-01       1.309017444858e+09       2.707820251564e+00       2.212487568492e+08       2.114702767776e+06       1.134762686888e+07       4.191249637826e-08       1.529525124260e+08       2.512360585184e+07       3.509575320271e+05       4.131381622957e+08       2.512360585184e+07       0.000000000000e+00       3.509575320271e+05       4.131381622957e+08       1.331082917090e+08      -1.070942633194e+08       2.567318792698e-04       9.111378628939e-02 
       9.368122978311e+04       8.242824967321e-08       4.748792045733e+00       1.989709433744e+04       1.382351254029e+04       1.475574671130e-01       1.295017478210e+09       2.736781812789e+00       2.119375688479e+08       2.047597852905e+06       1.098753771279e+07       4.191249637826e-08       1.465155515194e+08       2.406628638623e+07       3.398207540038e+05       3.958943630732e+08       2.406628638623e+07       0.000000000000e+00       3.398207540038e+05       3.958943630732e+08       1.275064689178e+08      -1.015087645118e+08       2.569840413583e-04       9.154952561186e-02 
       9.267963406993e+04       8.420915304056e-08       4.799670204424e+00       1.947746714374e+04       1.382346166214e+04       1.491515654900e-01       1.281167191888e+09       2.766049913675e+00       2.030182394189e+08       1.982622348214e+06       1.063887510446e+07       4.191249637826e-08       1.403494881943e+08       2.305346389526e+07       3.290373743647e+05       3.793717263355e+08       2.305346389526e+07       0.000000000000e+00       3.290373743647e+05       3.793717263355e+08       1.221403971695e+08      -9.621475870585e+07       2.572376622272e-04       9.198980808329e-02 
       9.168874683342e+04       8.602842287844e-08       4.851088766549e+00       1.906672615228e+04       1.382341024357e+04       1.507628793946e-01       1.267464985608e+09       2.795627730418e+00       1.944742773110e+08       1.919708682083e+06       1.030127645037e+07       4.191249637826e-08       1.344429218069e+08       2.208326573701e+07       3.185961788773e+05       3.635400461662e+08       2.208326573701e+07       0.000000000000e+00       3.185961788773e+05       3.635400461662e+08       1.170001549516e+08      -9.119702589721e+07       2.574927583348e-04       9.243467325534e-02 
       9.070845358481e+04       8.788688216770e-08       4.903053372534e+00       1.866468278023e+04       1.382335827897e+04       1.523915946208e-01       1.253909276192e+09       2.825518470689e+00       1.862898853024e+08       1.858791427114e+06       9.974390663012e+06       4.191249637826e-08       1.287849315057e+08       2.115389807913e+07       3.084863091653e+05       3.483703832865e+08       2.115389807913e+07       0.000000000000e+00       3.084863091653e+05       3.483703832865e+08       1.120762382958e+08      -8.644114110648e+07       2.577493463239e-04       9.288416092501e-02 
       8.973864105936e+04       8.978537142963e-08       4.955569719592e+00       1.827115245118e+04       1.382330576262e+04       1.540378989646e-01       1.240498497391e+09       2.855725373908e+00       1.784499309926e+08       1.799807232086e+06       9.657877795799e+06       4.191249637826e-08       1.233650560404e+08       2.026364258219e+07       2.986972514165e+05       3.338350118944e+08       2.026364258219e+07       0.000000000000e+00       2.986972514165e+05       3.338350118944e+08       1.073595432050e+08      -8.193343283649e+07       2.580074430241e-04       9.333831113391e-02 
       8.877919720330e+04       9.172474909554e-08       5.008643562249e+00       1.788595451006e+04       1.382325268878e+04       1.557019822464e-01       1.227231099701e+09       2.886251711531e+00       1.709399188236e+08       1.742694756076e+06       9.351408689503e+06       4.191249637826e-08       1.181732744189e+08       1.941085322255e+07       2.892188254486e+05       3.199073687361e+08       1.941085322255e+07       0.000000000000e+00       2.892188254486e+05       3.199073687361e+08       1.028413488217e+08      -7.766094370126e+07       2.582670654541e-04       9.379716416751e-02 
       8.783001116087e+04       9.370589188553e-08       5.062280712882e+00       1.750891213972e+04       1.382319905163e+04       1.573840363321e-01       1.214105550182e+09       2.917100787333e+00       1.637459632789e+08       1.687394604663e+06       9.054664629962e+06       4.191249637826e-08       1.131999873798e+08       1.859395324898e+07       2.800411741225e+05       3.065620043164e+08       1.859395324898e+07       0.000000000000e+00       2.800411741225e+05       3.065620043164e+08       9.851330130255e+07      -7.361139311266e+07       2.585282308231e-04       9.426076055437e-02 
       8.689097326151e+04       9.572969519112e-08       5.116487042249e+00       1.713985227937e+04       1.382314484530e+04       1.590842551555e-01       1.201120332288e+09       2.948275937696e+00       1.568547632095e+08       1.633849268162e+06       8.767337016627e+06       4.191249637826e-08       1.084359996437e+08       1.781143226737e+07       2.711547530916e+05       2.937745361585e+08       1.781143226737e+07       0.000000000000e+00       2.711547530916e+05       2.937745361585e+08       9.436739837354e+07      -6.977314191727e+07       2.587909565337e-04       9.472914106520e-02 
       8.596197500719e+04       9.779707347313e-08       5.171268480028e+00       1.677860554474e+04       1.382309006386e+04       1.608028347402e-01       1.188273945682e+09       2.979780531902e+00       1.502535772415e+08       1.582003061819e+06       8.489127041631e+06       4.191249637826e-08       1.038725029119e+08       1.706184344808e+07       2.625503208752e+05       2.815216040258e+08       1.706184344808e+07       0.000000000000e+00       2.625503208752e+05       2.815216040258e+08       9.039597453384e+07      -6.613515888156e+07       2.590552601838e-04       9.520234671196e-02 
       8.504290905990e+04       9.990896066205e-08       5.226631015372e+00       1.642500614993e+04       1.382303470132e+04       1.625399732224e-01       1.175564906071e+09       3.011617972417e+00       1.439302002178e+08       1.531802067898e+06       8.219745379046e+06       4.191249637826e-08       9.950105958020e+07       1.634380085089e+07       2.542189292488e+05       2.697808270251e+08       1.634380085089e+07       0.000000000000e+00       2.542189292488e+05       2.697808270251e+08       8.659168688297e+07      -6.268698892867e+07       2.593211595684e-04       9.568041874684e-02 
       8.413366922921e+04       1.020663105686e-07       5.282580697447e+00       1.607889183092e+04       1.382297875164e+04       1.642958708732e-01       1.162991745032e+09       3.043791695190e+00       1.378729406319e+08       1.483194079612e+06       7.958911883991e+06       4.191249637826e-08       9.531358713841e+07       1.565597686242e+07       2.461519139379e+05       2.585307625103e+08       1.565597686242e+07       0.000000000000e+00       2.461519139379e+05       2.585307625103e+08       8.294750154424e+07      -5.941872303526e+07       2.595886726823e-04       9.616339866119e-02 
       8.323415046002e+04       1.042700973017e-07       5.339123635993e+00       1.574010377070e+04       1.382292220870e+04       1.660707301219e-01       1.150553009839e+09       3.076305169943e+00       1.320705990106e+08       1.436128546826e+06       7.706355301298e+06       4.191249637826e-08       9.130234322650e+07       1.499709974154e+07       2.383408856071e+05       2.477508667124e+08       1.499709974154e+07       0.000000000000e+00       2.383408856071e+05       2.477508667124e+08       7.945668065955e+07      -5.632096970166e+07       2.598578177220e-04       9.665132818435e-02 
       8.234424882040e+04       1.065213156957e-07       5.396266001871e+00       1.540848652603e+04       1.382286506634e+04       1.678647555791e-01       1.138247263298e+09       3.109161900470e+00       1.265124472074e+08       1.390556523491e+06       7.461812983418e+06       4.191249637826e-08       8.745991131930e+07       1.436595126795e+07       2.307777211366e+05       2.374214570227e+08       1.436595126795e+07       0.000000000000e+00       2.307777211366e+05       2.374214570227e+08       7.611276993155e+07      -5.338482791305e+07       2.601286130882e-04       9.714424928246e-02 
       8.146386148963e+04       1.088209817490e-07       5.454014027633e+00       1.508388795568e+04       1.382280731831e+04       1.696781540600e-01       1.126073083584e+09       3.142365424938e+00       1.211882085665e+08       1.346430616743e+06       7.225030617278e+06       4.191249637826e-08       8.377918701389e+07       1.376136448980e+07       2.234545551736e+05       2.275236758594e+08       1.376136448980e+07       0.000000000000e+00       2.234545551736e+05       2.275236758594e+08       7.290958669008e+07      -5.060186151376e+07       2.604010773879e-04       9.764220415715e-02 
       8.059288674627e+04       1.111701330682e-07       5.512374008085e+00       1.476615915029e+04       1.382274895833e+04       1.715111346081e-01       1.114029064070e+09       3.175919316181e+00       1.160880389223e+08       1.303704937610e+06       6.995761959810e+06       4.191249637826e-08       8.025336489405e+07       1.318222156604e+07       2.163637719529e+05       2.180394560518e+08       1.318222156604e+07       0.000000000000e+00       2.163637719529e+05       2.180394560518e+08       6.984120846079e+07      -4.796407492082e+07       2.606752294366e-04       9.814523524420e-02 
       7.973122395643e+04       1.135698293233e-07       5.571352300851e+00       1.445515436366e+04       1.382268998004e+04       1.733639085195e-01       1.102113813169e+09       3.209827182008e+00       1.112025083977e+08       1.262335053299e+06       6.773768581864e+06       4.191249637826e-08       7.687592594745e+07       1.262745169965e+07       2.094979973772e+05       2.089514876773e+08       1.262745169965e+07       0.000000000000e+00       2.094979973772e+05       2.089514876773e+08       6.690196201493e+07      -4.546389010665e+07       2.609510882608e-04       9.865338521210e-02 
       7.887877356213e+04       1.160211527094e-07       5.630955326955e+00       1.415073094551e+04       1.382263037701e+04       1.752366893666e-01       1.090325954172e+09       3.244092665503e+00       1.065225839694e+08       1.222277940980e+06       6.558819620257e+06       4.191249637826e-08       7.364062551246e+07       1.209602915776e+07       2.028500913481e+05       2.002431862922e+08       1.209602915776e+07       0.000000000000e+00       2.028500913481e+05       2.002431862922e+08       6.408641287987e+07      -4.309412478471e+07       2.612286731003e-04       9.916669696052e-02 
       7.803543706982e+04       1.185252084231e-07       5.691189571386e+00       1.385274927567e+04       1.382257014277e+04       1.771296930228e-01       1.078664125089e+09       3.278719445334e+00       1.020396127660e+08       1.183491943048e+06       6.350691537682e+06       4.191249637826e-08       7.054148173218e+07       1.158697137519e+07       1.964131403407e+05       1.918986624945e+08       1.158697137519e+07       0.000000000000e+00       1.964131403407e+05       1.918986624945e+08       6.138935529114e+07      -4.084797173514e+07       2.615080034107e-04       9.968521361872e-02 
       7.720111703899e+04       1.210831251459e-07       5.752061583693e+00       1.356107269969e+04       1.382250927076e+04       1.790431376872e-01       1.067126978493e+09       3.313711236057e+00       9.774530606991e+07       1.145936723800e+06       6.149167890245e+06       4.191249637826e-08       6.757276449437e+07       1.109933713771e+07       1.901804502138e+05       1.839026927662e+08       1.109933713771e+07       0.000000000000e+00       1.901804502138e+05       1.839026927662e+08       5.880580256733e+07      -3.871897921076e+07       2.617890988654e-04       1.002089785439e-01 
       7.637571707089e+04       1.236960555366e-07       5.813577978566e+00       1.327556746581e+04       1.382244775436e+04       1.809772439097e-01       1.055713181362e+09       3.349071788430e+00       9.363172399140e+07       1.109573227487e+06       5.954039102365e+06       4.191249637826e-08       6.472898483685e+07       1.063222484180e+07       1.841455392484e+05       1.762406915392e+08       1.063222484180e+07       0.000000000000e+00       1.841455392484e+05       1.762406915392e+08       5.633097789002e+07      -3.670103236708e+07       2.620719793585e-04       1.007380353195e-01 
       7.555914179741e+04       1.263651767368e-07       5.875745436419e+00       1.299610266323e+04       1.382238558690e+04       1.829322346160e-01       1.044421414925e+09       3.384804889721e+00       8.969126078885e+07       1.074363637701e+06       5.765102248832e+06       4.191249637826e-08       6.200488479880e+07       1.018477082766e+07       1.783021314072e+05       1.688986844332e+08       1.018477082766e+07       0.000000000000e+00       1.783021314072e+05       1.688986844332e+08       5.396030547177e+07      -3.478833566264e+07       2.623566650069e-04       1.012724277532e-01 
       7.475129687007e+04       1.290916908800e-07       5.938570703989e+00       1.272255016178e+04       1.382232276164e+04       1.849083351333e-01       1.033250374512e+09       3.420914364020e+00       8.591663080594e+07       1.040271338042e+06       5.582160843767e+06       4.191249637826e-08       5.939542769908e+07       9.756147782372e+06       1.726441498072e+05       1.618632826190e+08       9.756147782372e+06       0.000000000000e+00       1.726441498072e+05       1.618632826190e+08       5.168940209580e+07      -3.297539617911e+07       2.626431761530e-04       1.018121998752e-01 
       7.395208894912e+04       1.318768256227e-07       6.002060594941e+00       1.245478455277e+04       1.382225927175e+04       1.869057732160e-01       1.022198769401e+09       3.457404072559e+00       8.230085500105e+07       1.007260874044e+06       5.405024636294e+06       4.191249637826e-08       5.689578882380e+07       9.345563210217e+06       1.671657104008e+05       1.551216582558e+08       9.345563210217e+06       0.000000000000e+00       1.671657104008e+05       1.551216582558e+08       4.951406901169e+07      -3.125700781297e+07       2.629315333670e-04       1.023573959362e-01 
       7.316142569271e+04       1.347218346767e-07       6.066221990461e+00       1.219268309116e+04       1.382219511035e+04       1.889247790718e-01       1.011265322671e+09       3.494277914023e+00       7.883724804344e+07       9.752979163009e+05       5.233509412679e+06       4.191249637826e-08       5.450134650571e+07       8.952257967430e+06       1.618611158561e+05       1.486615209614e+08       8.952257967430e+06       0.000000000000e+00       1.618611158561e+05       1.486615209614e+08       4.743028417219e+07      -2.962823629325e+07       2.632217574497e-04       1.029080604050e-01 
       7.237921574628e+04       1.376279983569e-07       6.131061839860e+00       1.193612563897e+04       1.382213027050e+04       1.909655853880e-01       1.000448771052e+09       3.531539824873e+00       7.551940595250e+07       9.443492247664e+05       5.067436804762e+06       4.191249637826e-08       5.220767357906e+07       8.575504858584e+06       1.567248496318e+05       1.424710952693e+08       8.575504858584e+06       0.000000000000e+00       1.567248496318e+05       1.424710952693e+08       4.543419479671e+07      -2.808440498219e+07       2.635138694348e-04       1.034642379669e-01 
       7.160536873198e+04       1.405966241376e-07       6.196587161196e+00       1.168499460985e+04       1.382206474518e+04       1.930284273584e-01       9.897478647806e+08       3.569193779662e+00       7.234119425726e+07       9.143826141854e+05       4.906634104458e+06       4.191249637826e-08       5.001052919402e+07       8.214607292053e+06       1.517515702410e+05       1.365390990322e+08       8.214607292053e+06       0.000000000000e+00       1.517515702410e+05       1.365390990322e+08       4.352211024778e+07      -2.662108141778e+07       2.638078905915e-04       1.040259735209e-01 
       7.083979523822e+04       1.436290472212e-07       6.262805041881e+00       1.143917491484e+04       1.382199852730e+04       1.951135427097e-01       9.791613674553e+08       3.607243791361e+00       6.929673665414e+07       8.853669206234e+05       4.750934084153e+06       4.191249637826e-08       4.790585097569e+07       7.868897992065e+06       1.469361056955e+05       1.308547227324e+08       7.868897992065e+06       0.000000000000e+00       1.469361056955e+05       1.308547227324e+08       4.169049520730e+07      -2.523406455958e+07       2.641038424274e-04       1.045933121777e-01 
       7.008240680934e+04       1.467266311229e-07       6.329722639302e+00       1.119855390932e+04       1.382193160970e+04       1.972211717290e-01       9.686880558935e+08       3.645693911679e+00       6.638040414201e+07       8.572719690570e+05       4.600174822789e+06       4.191249637826e-08       4.588974751300e+07       7.537737764947e+06       1.422734481275e+05       1.254076096599e+08       7.537737764947e+06       0.000000000000e+00       1.422734481275e+05       1.254076096599e+08       3.993596313999e+07      -2.391937270090e+07       2.644017466909e-04       1.051662992569e-01 
       6.933311593542e+04       1.498907682612e-07       6.397347181441e+00       1.096302134102e+04       1.382186398516e+04       1.993515572916e-01       9.583267199905e+08       3.684548231393e+00       6.358680461461e+07       8.300685419932e+05       4.454199537477e+06       4.191249637826e-08       4.395849116375e+07       7.220514317305e+06       1.377587485818e+05       1.201878369237e+08       7.220514317305e+06       0.000000000000e+00       1.377587485818e+05       1.201878369237e+08       3.825527003189e+07      -2.267323201261e+07       2.647016253738e-04       1.057449802850e-01 
       6.859183604211e+04       1.531228805645e-07       6.465685967509e+00       1.073246929922e+04       1.382179564637e+04       2.015049448879e-01       9.480761625792e+08       3.723810880670e+00       6.091077289084e+07       8.037283490846e+05       4.312856420452e+06       4.191249637826e-08       4.210851116246e+07       6.916641123926e+06       1.333873119727e+05       1.151858972587e+08       6.916641123926e+06       0.000000000000e+00       1.333873119727e+05       1.151858972587e+08       3.664530839241e+07      -2.149206568552e+07       2.650035007142e-04       1.063294009922e-01 
       6.785848148070e+04       1.564244200850e-07       6.534746368570e+00       1.050679216495e+04       1.382172658597e+04       2.036815826526e-01       9.379351992920e+08       3.763486029400e+00       5.834736116473e+07       7.782239977088e+05       4.175998481192e+06       4.191249637826e-08       4.033638701824e+07       6.625556343338e+06       1.291545922018e+05       1.103926815974e+08       6.625556343338e+06       0.000000000000e+00       1.291545922018e+05       1.103926815974e+08       3.510310150877e+07      -2.037248364007e+07       2.653073951992e-04       1.069196073099e-01 
       6.713296751815e+04       1.597968696333e-07       6.604535828181e+00       1.028588656229e+04       1.382165679651e+04       2.058817213920e-01       9.279026584241e+08       3.803577887522e+00       5.589182985724e+07       7.535289644812e+05       4.043483393562e+06       4.191249637826e-08       3.863884219055e+07       6.346721779000e+06       1.250561874298e+05       1.057994623723e+08       6.346721779000e+06       0.000000000000e+00       1.250561874298e+05       1.057994623723e+08       3.362579794226e+07      -1.931127277365e+07       2.656133315676e-04       1.075156453679e-01 
       6.641521032737e+04       1.632417434208e-07       6.675061863034e+00       1.006965131071e+04       1.382158627048e+04       2.081056146135e-01       9.179773807980e+08       3.844090705363e+00       5.353963885309e+07       7.296175676718e+05       3.915173347800e+06       4.191249637826e-08       3.701273803108e+07       6.079621884211e+06       1.210878354990e+05       1.013978775193e+08       6.079621884211e+06       0.000000000000e+00       1.210878354990e+05       1.013978775193e+08       3.221066625613e+07      -1.830538771755e+07       2.659213328126e-04       1.081175614917e-01 
       6.570512697748e+04       1.667605877158e-07       6.746332063591e+00       9.857987378420e+03       1.382151500028e+04       2.103535185541e-01       9.081582196294e+08       3.885028773965e+00       5.128643910641e+07       7.064649404974e+05       3.790934907196e+06       4.191249637826e-08       3.545506798059e+07       5.823762808901e+06       1.172454095009e+05       9.717991515309e+07       5.823762808901e+06       0.000000000000e+00       1.172454095009e+05       9.717991515309e+07       3.085508996530e+07      -1.735194207671e+07       2.662314221850e-04       1.087254021989e-01 
       6.500263542425e+04       1.703549815144e-07       6.818354094745e+00       9.650797836668e+03       1.382144297825e+04       2.126256922100e-01       8.984440403950e+08       3.926396425425e+00       4.912806459963e+07       6.840470052614e+05       3.670638869329e+06       4.191249637826e-08       3.396295201000e+07       5.578671486530e+06       1.135249134844e+05       9.313789888423e+07       5.578671486530e+06       0.000000000000e+00       1.135249134844e+05       9.313789888423e+07       2.955656269872e+07      -1.644820012725e+07       2.665436231954e-04       1.093392141964e-01 
       6.430765450062e+04       1.740265372192e-07       6.891135696458e+00       9.447987815081e+03       1.382137019664e+04       2.149223973658e-01       8.888337207012e+08       3.968198033230e+00       4.706052464079e+07       6.623404483138e+05       3.554160131702e+06       4.191249637826e-08       3.253363129539e+07       5.343894759426e+06       1.099224783001e+05       8.926447375392e+07       5.343894759426e+06       0.000000000000e+00       1.099224783001e+05       8.926447375392e+07       2.831268356520e+07      -1.559156894773e+07       2.668579596178e-04       1.099590443772e-01 
       6.362010390733e+04       1.777769013442e-07       6.964684684430e+00       9.249464457906e+03       1.382129664766e+04       2.172438986250e-01       8.793261501546e+08       4.010438012597e+00       4.507999648500e+07       6.413226958065e+05       3.441377561636e+06       4.191249637826e-08       3.116446311712e+07       5.118998540921e+06       1.064343575764e+05       8.555259275806e+07       5.118998540921e+06       0.000000000000e+00       1.064343575764e+05       8.555259275806e+07       2.712115271435e+07      -1.477959096150e+07       2.671744554921e-04       1.105849398171e-01 
