#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:delta_idm_dr          19:theta_idm_dr          20:delta_cdm             21:theta_cdm          
       2.414270754220e+02       7.750658311605e-04      -1.431553339938e+00       6.526221254675e-05       5.302238357792e-05       1.227705636391e-04       6.801297006312e-08       2.455413433931e-05      -1.073665120781e+00       6.526691970708e-05       6.022253164332e-01       6.448273729703e-01      -1.431531815204e+00       6.497816392721e-05       2.165643071022e-03      -1.431544715919e+00       6.514940232727e-05      -1.073677628146e+00       6.546865552824e-05      -1.073679137078e+00       6.547357381750e-05 
       2.415421395698e+02       7.755482574893e-04      -1.431618537246e+00       6.529050660298e-05       5.342131538619e-05       1.229321073835e-04       6.814580200090e-08       2.458644488294e-05      -1.073714019305e+00       6.529523880577e-05       6.022158124411e-01       6.448135772997e-01      -1.431596968900e+00       6.500602863893e-05       2.167632115114e-03      -1.431609895906e+00       6.517751618523e-05      -1.073726549895e+00       6.549720389053e-05      -1.073728059393e+00       6.550211916518e-05 
       2.416572037176e+02       7.760307914993e-04      -1.431683696795e+00       6.531879769684e-05       5.381547363808e-05       1.231058173924e-04       6.829049131910e-08       2.462118861988e-05      -1.073762889512e+00       6.532355548643e-05       6.022064678427e-01       6.447997921539e-01      -1.431662084772e+00       6.503389014264e-05       2.169622006780e-03      -1.431675038106e+00       6.520562706334e-05      -1.073775443355e+00       6.552574964243e-05      -1.073776953418e+00       6.553066190555e-05 
       2.418878515477e+02       7.769983625263e-04      -1.431814199299e+00       6.537549889180e-05       5.459238814721e-05       1.234886938636e-04       6.861551780864e-08       2.469776722647e-05      -1.073860767494e+00       6.538030945310e-05       6.021881809322e-01       6.447721905870e-01      -1.431792499526e+00       6.508972942225e-05       2.173613326697e-03      -1.431805505752e+00       6.526196690511e-05      -1.073873368026e+00       6.558296230851e-05      -1.073874879221e+00       6.558786854415e-05 
       2.421184993779e+02       7.779663663046e-04      -1.431944559286e+00       6.543218875862e-05       5.535355897229e-05       1.239148011112e-04       6.898607730788e-08       2.478299178797e-05      -1.073958538600e+00       6.543705385551e-05       6.021704321519e-01       6.447446290087e-01      -1.431922771498e+00       6.514555623576e-05       2.177608050987e-03      -1.431935830768e+00       6.531829519868e-05      -1.073971185926e+00       6.564016491264e-05      -1.073972698252e+00       6.564506513308e-05 
       2.423491472080e+02       7.789348028838e-04      -1.432074782302e+00       6.548886762686e-05       5.610101405682e-05       1.243808114100e-04       6.940081749882e-08       2.487619678223e-05      -1.074056206991e+00       6.549378881949e-05       6.021531613659e-01       6.447171060310e-01      -1.432052906233e+00       6.520137083927e-05       2.181606178836e-03      -1.432066018703e+00       6.537461220092e-05      -1.074068901216e+00       6.569735771282e-05      -1.074070414672e+00       6.570225193028e-05 
       2.425797950381e+02       7.799036722173e-04      -1.432204868396e+00       6.554553554142e-05       5.683658743586e-05       1.248837224997e-04       6.985843953478e-08       2.497678177785e-05      -1.074153772703e+00       6.555051423505e-05       6.021363155107e-01       6.446896216411e-01      -1.432182903779e+00       6.525717322117e-05       2.185607709438e-03      -1.432196069604e+00       6.543091790101e-05      -1.074166513934e+00       6.575454069934e-05      -1.074168028518e+00       6.575942892601e-05 
       2.428104428683e+02       7.808729742481e-04      -1.432334816814e+00       6.560219249535e-05       5.756193931686e-05       1.254208239622e-04       7.035770240294e-08       2.508420470989e-05      -1.074251235171e+00       6.560722997830e-05       6.021198469299e-01       6.446621760264e-01      -1.432312763384e+00       6.531296333127e-05       2.189612641989e-03      -1.432325982718e+00       6.548721224951e-05      -1.074264023513e+00       6.581171382390e-05      -1.074265539224e+00       6.581659607193e-05 
       2.430410906984e+02       7.818427089392e-04      -1.432464627630e+00       6.565883851262e-05       5.827857423133e-05       1.259896668785e-04       7.089742606621e-08       2.519797581138e-05      -1.074348594452e+00       6.566393598524e-05       6.021037124567e-01       6.446347691679e-01      -1.432442485120e+00       6.536874116043e-05       2.193620975678e-03      -1.432455758118e+00       6.554349523807e-05      -1.074361430011e+00       6.586887707925e-05      -1.074362946847e+00       6.587375336076e-05 
       2.432717385285e+02       7.828128762732e-04      -1.432594301771e+00       6.571547365183e-05       5.898785729726e-05       1.265880366652e-04       7.147649348014e-08       2.531765218085e-05      -1.074445851241e+00       6.572063224870e-05       6.020878729128e-01       6.446074008326e-01      -1.432572069913e+00       6.542450674196e-05       2.197632709694e-03      -1.432585396732e+00       6.559976690078e-05      -1.074458734121e+00       6.592603050060e-05      -1.074460252081e+00       6.593090082768e-05 
       2.435879850390e+02       7.841437981656e-04      -1.432771882237e+00       6.579310988549e-05       5.995066594379e-05       1.274528450185e-04       7.233250809416e-08       2.549061701137e-05      -1.074579038235e+00       6.579835404963e-05       6.020665698475e-01       6.445699372380e-01      -1.432749527438e+00       6.550094844487e-05       2.203138815808e-03      -1.432762928304e+00       6.567690400296e-05      -1.074591986171e+00       6.600437902932e-05      -1.074593505670e+00       6.600924121171e-05 
       2.439042315496e+02       7.854755334930e-04      -1.432949216726e+00       6.587072622888e-05       6.090482843639e-05       1.283648223602e-04       7.325799744156e-08       2.567301549758e-05      -1.074712040774e+00       6.587605791788e-05       6.020456722953e-01       6.445325433209e-01      -1.432926738481e+00       6.557736761196e-05       2.208651310892e-03      -1.432940213687e+00       6.575402030568e-05      -1.074725053964e+00       6.608270956819e-05      -1.074726574999e+00       6.608756362847e-05 
       2.442204780601e+02       7.868080823937e-04      -1.433126315858e+00       6.594832320268e-05       6.185286184120e-05       1.293199460532e-04       7.425066522643e-08       2.586404313978e-05      -1.074844866823e+00       6.595374432170e-05       6.020251073634e-01       6.444952164238e-01      -1.433103713662e+00       6.565376474054e-05       2.214170192923e-03      -1.433117263503e+00       6.583111630826e-05      -1.074857945465e+00       6.616102261943e-05      -1.074859468034e+00       6.616586858005e-05 
       2.445367245706e+02       7.881414449165e-04      -1.433303185014e+00       6.602590106315e-05       6.279698599559e-05       1.303146943206e-04       7.530843176519e-08       2.606299560699e-05      -1.074977520419e+00       6.603141349009e-05       6.020048121797e-01       6.444579551996e-01      -1.433280458360e+00       6.573014007274e-05       2.219695459913e-03      -1.433294083132e+00       6.590819225483e-05      -1.074990664711e+00       6.623931843001e-05      -1.074992188811e+00       6.624415631336e-05 
       2.448529710812e+02       7.894756209213e-04      -1.433479819072e+00       6.610345954392e-05       6.373916335564e-05       1.313459795263e-04       7.642942622968e-08       2.626925539343e-05      -1.075109997721e+00       6.610906514734e-05       6.019847338684e-01       6.444207609267e-01      -1.433456967454e+00       6.580649333467e-05       2.225227109876e-03      -1.433470667451e+00       6.598524787348e-05      -1.075123207861e+00       6.631759673090e-05      -1.075124733490e+00       6.632242655928e-05 
       2.451692175917e+02       7.908106103129e-04      -1.433656214954e+00       6.618099847468e-05       6.468113378139e-05       1.324110898535e-04       7.761197778876e-08       2.648228015472e-05      -1.075242296420e+00       6.618669912617e-05       6.019648257005e-01       6.443836343727e-01      -1.433633237862e+00       6.588282435319e-05       2.230765140806e-03      -1.433647013381e+00       6.606228299307e-05      -1.075255572607e+00       6.639585735384e-05      -1.075257099762e+00       6.640067914946e-05 
       2.454854641022e+02       7.921464130648e-04      -1.433832372933e+00       6.625851784764e-05       6.562444423292e-05       1.335076393497e-04       7.885460551178e-08       2.670159271714e-05      -1.075374416722e+00       6.626431543079e-05       6.019450459113e-01       6.443465754674e-01      -1.433809269857e+00       6.595913312118e-05       2.236309550678e-03      -1.433823121196e+00       6.613929760847e-05      -1.075387759153e+00       6.647410029656e-05      -1.075389287832e+00       6.647891408153e-05 
       2.459240657807e+02       7.940003816982e-04      -1.434076299856e+00       6.636599727445e-05       6.693748658990e-05       1.350765989753e-04       8.067503910893e-08       2.701538830933e-05      -1.075557364487e+00       6.637193244648e-05       6.019177563399e-01       6.442952886262e-01      -1.434053021207e+00       6.606492911219e-05       2.244009636703e-03      -1.434066978194e+00       6.624607543217e-05      -1.075570799121e+00       6.658258636462e-05      -1.075572329909e+00       6.658738907608e-05 
       2.463626674591e+02       7.958559152230e-04      -1.434319796269e+00       6.647344031457e-05       6.825896371536e-05       1.366971831451e-04       8.260560696202e-08       2.733950881094e-05      -1.075739989431e+00       6.647951680244e-05       6.018905529785e-01       6.442441251234e-01      -1.434296341061e+00       6.617068355959e-05       2.251721983361e-03      -1.434310404270e+00       6.635281508048e-05      -1.075753516649e+00       6.669103970230e-05      -1.075755049541e+00       6.669583138240e-05 
       2.468012691376e+02       7.977130136284e-04      -1.434562863866e+00       6.658084698641e-05       6.959165789439e-05       1.383653031752e-04       8.464393691208e-08       2.767313651533e-05      -1.075922292825e+00       6.658706859682e-05       6.018633639169e-01       6.441930845304e-01      -1.434539231110e+00       6.627639650303e-05       2.259446585422e-03      -1.434553401119e+00       6.645951659836e-05      -1.075935913008e+00       6.679946036219e-05      -1.075937447999e+00       6.680424105285e-05 
       2.472398708160e+02       7.995716766116e-04      -1.434805488275e+00       6.668821650705e-05       7.093798101344e-05       1.400774986908e-04       8.678817488020e-08       2.801557937374e-05      -1.076104263893e+00       6.669458713637e-05       6.018361317477e-01       6.441421704344e-01      -1.434781676979e+00       6.638206718518e-05       2.267183437634e-03      -1.434795954367e+00       6.656617923378e-05      -1.076117977422e+00       6.690784759990e-05      -1.076119514507e+00       6.691261734280e-05 
       2.476784724945e+02       8.014319040976e-04      -1.435047666645e+00       6.679554866152e-05       7.230003774823e-05       1.418308307502e-04       8.903693666860e-08       2.836624962092e-05      -1.076285900499e+00       6.680207230295e-05       6.018088055277e-01       6.440913835428e-01      -1.435023675814e+00       6.648769542003e-05       2.274932534666e-03      -1.435038061163e+00       6.667280280606e-05      -1.076299707754e+00       6.701620124234e-05      -1.076301246929e+00       6.702096007896e-05 
       2.481170741729e+02       8.032936962642e-04      -1.435289408960e+00       6.690284387279e-05       7.367967929567e-05       1.436227912842e-04       9.138926373073e-08       2.872464566355e-05      -1.076467210130e+00       6.690952462154e-05       6.017813389091e-01       6.440407213546e-01      -1.435265237596e+00       6.659328166206e-05       2.282693871170e-03      -1.435279731488e+00       6.677938777497e-05      -1.076481111493e+00       6.712452175692e-05      -1.076482652753e+00       6.712926972848e-05 
       2.485556758514e+02       8.051570534019e-04      -1.435530730694e+00       6.701010283945e-05       7.507854689769e-05       1.454512294507e-04       9.384458198066e-08       2.909033735172e-05      -1.076648204396e+00       6.701694489712e-05       6.017536905065e-01       6.439901799953e-01      -1.435506377797e+00       6.669882664363e-05       2.290467441876e-03      -1.435520980816e+00       6.688593487818e-05      -1.076662200248e+00       6.723280988890e-05      -1.076663743588e+00       6.723754703642e-05 
       2.491882115996e+02       8.078470762831e-04      -1.435877991681e+00       6.716472273181e-05       7.713272532380e-05       1.481486956398e-04       9.756653558390e-08       2.962983668078e-05      -1.076908654540e+00       6.717180504667e-05       6.017134371339e-01       6.439175098120e-01      -1.435853375215e+00       6.685096592762e-05       2.301699743004e-03      -1.435868136649e+00       6.703952537525e-05      -1.076922787330e+00       6.738892090688e-05      -1.076924333661e+00       6.739364251614e-05 
       2.498207473478e+02       8.105403531148e-04      -1.436224327645e+00       6.731926433852e-05       7.923378901933e-05       1.509135488858e-04       1.015027209244e-07       3.018281374991e-05      -1.077168411071e+00       6.732659622397e-05       6.016726667669e-01       6.438451034772e-01      -1.436199445512e+00       6.700301668300e-05       2.312957462491e-03      -1.436214366589e+00       6.719303443116e-05      -1.077182681590e+00       6.754496192624e-05      -1.077184230903e+00       6.754966808143e-05 
       2.504532830960e+02       8.132368844041e-04      -1.436569762728e+00       6.747372863049e-05       8.138512874427e-05       1.537419390074e-04       1.056547461246e-07       3.074849856530e-05      -1.077427492103e+00       6.748131975794e-05       6.016313056225e-01       6.437729549389e-01      -1.436544612824e+00       6.715498000222e-05       2.324240584352e-03      -1.436559694776e+00       6.734646315425e-05      -1.077441901140e+00       6.770093407808e-05      -1.077443453426e+00       6.770562486274e-05 
       2.510858188442e+02       8.159366703103e-04      -1.436914302368e+00       6.762811563889e-05       8.358974991361e-05       1.566306656748e-04       1.100252344332e-07       3.132625110082e-05      -1.077685901719e+00       6.763597605114e-05       6.015892956233e-01       6.437010628214e-01      -1.436888882579e+00       6.730685604505e-05       2.335549092607e-03      -1.436904126644e+00       6.749981172015e-05      -1.077700450065e+00       6.785683756074e-05      -1.077702005312e+00       6.786151305776e-05 
       2.517183545924e+02       8.186397101961e-04      -1.437257910117e+00       6.778242327688e-05       8.585035892704e-05       1.595770283704e-04       1.146176915210e-07       3.191553129120e-05      -1.077943612591e+00       6.779056340135e-05       6.015465970855e-01       6.436294362199e-01      -1.437232218322e+00       6.745864286012e-05       2.346882971218e-03      -1.437247625746e+00       6.765307819333e-05      -1.077958301033e+00       6.801267046142e-05      -1.077959859234e+00       6.801733075305e-05 
       2.523508903405e+02       8.213460043424e-04      -1.437600596292e+00       6.793665180386e-05       8.816943359620e-05       1.625787030664e-04       1.194363901582e-07       3.251587436840e-05      -1.078200632462e+00       6.794508246546e-05       6.015031668908e-01       6.435580725388e-01      -1.437574630360e+00       6.761034084900e-05       2.358242204054e-03      -1.437590202393e+00       6.780626299122e-05      -1.078215461789e+00       6.816843322017e-05      -1.078217022932e+00       6.817307838804e-05 
       2.529834260887e+02       8.240555532309e-04      -1.437942381125e+00       6.809080197917e-05       9.054927462154e-05       1.656336510874e-04       1.244862728345e-07       3.312687263478e-05      -1.078456976514e+00       6.809953441301e-05       6.014589652628e-01       6.434869667031e-01      -1.437916138918e+00       6.776195091976e-05       2.369626775000e-03      -1.437931876818e+00       6.795936703772e-05      -1.078471947511e+00       6.832412678356e-05      -1.078473511588e+00       6.832875690867e-05 
       2.539539601129e+02       8.282192884159e-04      -1.438464968504e+00       6.832716600045e-05       9.432384407859e-05       1.704205060396e-04       1.326969180003e-07       3.408425802178e-05      -1.078848925757e+00       6.833638427819e-05       6.013895930895e-01       6.433783862432e-01      -1.438438298218e+00       6.799439927857e-05       2.387143969457e-03      -1.438454293073e+00       6.819412165530e-05      -1.078864115651e+00       6.856287715804e-05      -1.078865684211e+00       6.856748435827e-05 
       2.549244941371e+02       8.323906853197e-04      -1.438985365616e+00       6.856334043186e-05       9.825383632609e-05       1.753226920309e-04       1.414872955411e-07       3.506471107967e-05      -1.079239232785e+00       6.857307359394e-05       6.013182538079e-01       6.432704297861e-01      -1.438958262169e+00       6.822663648605e-05       2.404720718990e-03      -1.438974516976e+00       6.842868208813e-05      -1.079254643418e+00       6.880146068830e-05      -1.079256216438e+00       6.880604515069e-05 
       2.558950281613e+02       8.365697435611e-04      -1.439503533484e+00       6.879932221319e-05       1.023461403930e-04       1.803349065593e-04       1.508821044176e-07       3.606717145478e-05      -1.079627868395e+00       6.880960096436e-05       6.012448760479e-01       6.431631070139e-01      -1.439475991768e+00       6.845866011217e-05       2.422356964386e-03      -1.439492509543e+00       6.866304596319e-05      -1.079643501601e+00       6.903987508279e-05      -1.079645079059e+00       6.904443699218e-05 
       2.568655621854e+02       8.407564632837e-04      -1.440019458067e+00       6.903510950492e-05       1.066073307829e-04       1.854521796709e-04       1.609080761495e-07       3.709064531142e-05      -1.080014822086e+00       6.904596628909e-05       6.011693944645e-01       6.430564213743e-01      -1.439991472947e+00       6.869046898569e-05       2.440052645947e-03      -1.440008256730e+00       6.889721216622e-05      -1.080030679694e+00       6.927811930856e-05      -1.080032261569e+00       6.928265884766e-05 
       2.578360962096e+02       8.449508445972e-04      -1.440533123499e+00       6.927070032165e-05       1.110437489882e-04       1.906697027619e-04       1.715936672382e-07       3.813417109381e-05      -1.080400081991e+00       6.928216939700e-05       6.010917533348e-01       6.429503767707e-01      -1.440504689814e+00       6.892206182784e-05       2.457807703598e-03      -1.440521742667e+00       6.913117947535e-05      -1.080416165820e+00       6.951619222492e-05      -1.080417752089e+00       6.952070957433e-05 
       2.588066302338e+02       8.491528871312e-04      -1.441044488771e+00       6.950609133122e-05       1.156615632052e-04       1.959826954137e-04       1.829687916034e-07       3.919679289436e-05      -1.080783617388e+00       6.951820884549e-05       6.010119099801e-01       6.428449833911e-01      -1.441015601335e+00       6.915343605179e-05       2.475622076820e-03      -1.441032926341e+00       6.936494536062e-05      -1.080799929247e+00       6.975409138295e-05      -1.080801519890e+00       6.975858672119e-05 
       2.597771642579e+02       8.533625915116e-04      -1.441553562508e+00       6.974128170563e-05       1.204668059327e-04       2.013863119061e-04       1.950645904716e-07       4.027754175729e-05      -1.081165434781e+00       6.975408577141e-05       6.009298168938e-01       6.427402390145e-01      -1.441524216112e+00       6.938459161379e-05       2.493495704742e-03      -1.441541816377e+00       6.959850983504e-05      -1.081181976470e+00       6.999181687657e-05      -1.081183571466e+00       6.999629038011e-05 
       2.609534057463e+02       8.584748236982e-04      -1.442167383864e+00       7.002604635195e-05       1.265502370632e-04       2.080495742760e-04       2.107363537016e-07       4.161022857924e-05      -1.081625816373e+00       7.003973650369e-05       6.008272694898e-01       6.426141837072e-01      -1.442137474213e+00       6.966444327896e-05       2.515237035584e-03      -1.442155412275e+00       6.988130419313e-05      -1.081642639001e+00       7.027969150078e-05      -1.081644239243e+00       7.028413877537e-05 
       2.621296472346e+02       8.635983096061e-04      -1.442777753162e+00       7.031050742363e-05       1.329279547460e-04       2.148294785954e-04       2.275728805984e-07       4.296624784270e-05      -1.082083610002e+00       7.032514641579e-05       6.007213175528e-01       6.424891030054e-01      -1.442747272533e+00       6.994396764407e-05       2.537065201140e-03      -1.442765553027e+00       7.016379677424e-05      -1.082100716173e+00       7.056730536497e-05      -1.082102321631e+00       7.057172666333e-05 
       2.633058887229e+02       8.687330487663e-04      -1.443384605926e+00       7.059465898837e-05       1.396100247376e-04       2.217164535731e-04       2.456344802455e-07       4.434368570596e-05      -1.082538767385e+00       7.061031350258e-05       6.006119252361e-01       6.423650129083e-01      -1.443353546559e+00       7.022316040094e-05       2.558980090268e-03      -1.443372174160e+00       7.044598337089e-05      -1.082556159679e+00       7.085465440490e-05      -1.082557770322e+00       7.085904997630e-05 
       2.644821302112e+02       8.738790412756e-04      -1.443987906252e+00       7.087849647792e-05       1.466062537566e-04       2.287004966847e-04       2.649824468744e-07       4.574054211318e-05      -1.082991261674e+00       7.089523726979e-05       6.004990608214e-01       6.422419222697e-01      -1.443956260353e+00       7.050201868633e-05       2.580981590776e-03      -1.443975239777e+00       7.072786122037e-05      -1.083008942644e+00       7.114173600087e-05      -1.083010558442e+00       7.114610609116e-05 
       2.656583716995e+02       8.790362874091e-04      -1.444587626259e+00       7.116201563878e-05       1.539261652949e-04       2.357711685726e-04       2.856786490149e-07       4.715472967568e-05      -1.083441072046e+00       7.117991767681e-05       6.003827012605e-01       6.421198379356e-01      -1.444555386006e+00       7.078054003028e-05       2.603069589529e-03      -1.444574722008e+00       7.100942795315e-05      -1.083459044214e+00       7.142854792601e-05      -1.083460665138e+00       7.143289277773e-05 
       2.668346131878e+02       8.842047865544e-04      -1.445183697019e+00       7.144520993283e-05       1.615789674718e-04       2.429176079277e-04       3.077851212743e-07       4.858407664922e-05      -1.083888146895e+00       7.146435252721e-05       6.002628432664e-01       6.419987770121e-01      -1.445150854559e+00       7.105871975355e-05       2.625243972285e-03      -1.445170551936e+00       7.129067899023e-05      -1.083906412752e+00       7.171508574375e-05      -1.083908038771e+00       7.171940559614e-05 
       2.680108546761e+02       8.893845396106e-04      -1.445776121755e+00       7.172807653381e-05       1.695735146582e-04       2.501285655362e-04       3.313636597451e-07       5.002633374415e-05      -1.084332488733e+00       7.174854345317e-05       6.001394782524e-01       6.418787385658e-01      -1.445742669211e+00       7.133655695996e-05       2.647504623896e-03      -1.445762732800e+00       7.157161353556e-05      -1.084351050734e+00       7.200134880019e-05      -1.084352681821e+00       7.200564388926e-05 
       2.693488546001e+02       8.952903003949e-04      -1.446445478406e+00       7.204943536405e-05       1.790936918855e-04       2.583948743874e-04       3.600521135688e-07       5.167967872263e-05      -1.084834534673e+00       7.207151637557e-05       5.999949126707e-01       6.417434618023e-01      -1.446411322277e+00       7.165217926511e-05       2.672931325057e-03      -1.446431808374e+00       7.189079089698e-05      -1.084853436483e+00       7.232663837099e-05      -1.084855073297e+00       7.233090557416e-05 
       2.706868545241e+02       9.012106230976e-04      -1.447110007404e+00       7.237035562320e-05       1.890787606079e-04       2.667121637530e-04       3.908127788357e-07       5.334322986448e-05      -1.085332962113e+00       7.239417187365e-05       5.998458607854e-01       6.416095351811e-01      -1.447075137442e+00       7.196734943606e-05       2.698469331145e-03      -1.447096052418e+00       7.220955007577e-05      -1.085352206800e+00       7.265156414847e-05      -1.085353849305e+00       7.265580376247e-05 
       2.720248544481e+02       9.071455069341e-04      -1.447769620319e+00       7.269082774020e-05       1.995396675919e-04       2.750625804207e-04       4.237314672668e-07       5.501341751229e-05      -1.085827704898e+00       7.271650733750e-05       5.996923841979e-01       6.414769806109e-01      -1.447734026258e+00       7.228206102345e-05       2.724118467889e-03      -1.447755376547e+00       7.252788476923e-05      -1.085847295467e+00       7.297612003793e-05      -1.085848943626e+00       7.298033235500e-05 
       2.733628543720e+02       9.130949520166e-04      -1.448424274429e+00       7.301084444655e-05       2.104864720113e-04       2.834280522784e-04       4.588907238391e-07       5.668662828892e-05      -1.086318731161e+00       7.303852253390e-05       5.995345538795e-01       6.413458085717e-01      -1.448387945984e+00       7.259630995442e-05       2.749878559258e-03      -1.448409738079e+00       7.284579105089e-05      -1.086338670547e+00       7.330030232041e-05      -1.086340324325e+00       7.330448762839e-05 
       2.747008542960e+02       9.190589589514e-04      -1.449073952160e+00       7.333039973087e-05       2.219282738618e-04       2.917904318201e-04       4.963690972057e-07       5.835923379745e-05      -1.086806027908e+00       7.336021851996e-05       5.993724548588e-01       6.412160232520e-01      -1.449036879037e+00       7.291009347087e-05       2.775749427781e-03      -1.449059119494e+00       7.316326630880e-05      -1.086826318974e+00       7.362410859108e-05      -1.086827978334e+00       7.362826717352e-05 
       2.760388542200e+02       9.250375267106e-04      -1.449718565442e+00       7.364948365879e-05       2.338731483222e-04       3.001316437382e-04       5.362404422417e-07       6.002762013787e-05      -1.087289529282e+00       7.368159241943e-05       5.992062074982e-01       6.410876464611e-01      -1.449680737343e+00       7.322340493163e-05       2.801730894342e-03      -1.449703432780e+00       7.348030404768e-05      -1.087310174812e+00       7.394753256133e-05      -1.087311839718e+00       7.395166469754e-05 
       2.773768541439e+02       9.310306563272e-04      -1.450358124289e+00       7.396809155192e-05       2.463280886223e-04       3.084338336653e-04       5.785732644826e-07       6.168821765301e-05      -1.087769242997e+00       7.400264655533e-05       5.990359296723e-01       6.409606754846e-01      -1.450319530919e+00       7.353624297225e-05       2.827822778409e-03      -1.450342688013e+00       7.379690304868e-05      -1.087790245691e+00       7.427057321858e-05      -1.087791916109e+00       7.427467918373e-05 
       2.789604242100e+02       9.381425517552e-04      -1.451108455873e+00       7.434454864884e-05       2.617359959371e-04       3.181853991248e-04       6.319416115804e-07       6.363874141818e-05      -1.088332048834e+00       7.438221023863e-05       5.988294010499e-01       6.408122365282e-01      -1.451068943483e+00       7.390587916697e-05       2.858845868717e-03      -1.451092655680e+00       7.417103548640e-05      -1.088353477615e+00       7.465240148272e-05      -1.088355154510e+00       7.465647682349e-05 
       2.805439942762e+02       9.452748437944e-04      -1.451851572224e+00       7.472031539090e-05       2.778741396800e-04       3.278297895338e-04       6.889370706804e-07       6.556785595425e-05      -1.088889448355e+00       7.476132326249e-05       5.986177160447e-01       6.406657999139e-01      -1.451811126426e+00       7.427483876310e-05       2.890023067890e-03      -1.451835403271e+00       7.454454035105e-05      -1.088911306730e+00       7.503368043928e-05      -1.088912990055e+00       7.503772552885e-05 
       2.821275643423e+02       9.524275331012e-04      -1.452587467657e+00       7.509538271691e-05       2.947477659478e-04       3.373402699127e-04       7.496376829798e-07       6.747021653865e-05      -1.089441437682e+00       7.513998729290e-05       5.984011735840e-01       6.405213666958e-01      -1.452546074098e+00       7.464311806008e-05       2.921354069342e-03      -1.452570925240e+00       7.491741418201e-05      -1.089463729001e+00       7.541440696735e-05      -1.089465418708e+00       7.541842217244e-05 
       2.837111344084e+02       9.596006195237e-04      -1.453316110825e+00       7.546974022407e-05       3.123597376678e-04       3.466916953214e-04       8.141068105762e-07       6.934079653017e-05      -1.089987993712e+00       7.551820212406e-05       5.981801099944e-01       6.403789443388e-01      -1.453273755197e+00       7.501071187268e-05       2.952838564442e-03      -1.453299190389e+00       7.528965203352e-05      -1.090010721156e+00       7.579457646007e-05      -1.090012417198e+00       7.579856214111e-05 
       2.852947044745e+02       9.667941024913e-04      -1.454037464168e+00       7.584337727061e-05       3.307105344482e-04       3.558607577187e-04       8.823925022201e-07       7.117493672856e-05      -1.090529088694e+00       7.589596667396e-05       5.979548918969e-01       6.402385418554e-01      -1.453994132221e+00       7.537761458364e-05       2.984476242401e-03      -1.454020161321e+00       7.566124852725e-05      -1.090552255270e+00       7.617418387721e-05      -1.090553957601e+00       7.617814038847e-05 
       2.868782745406e+02       9.740079824850e-04      -1.454751547832e+00       7.621628661780e-05       3.497982826701e-04       3.648261940140e-04       9.545270952730e-07       7.296838697179e-05      -1.091064738172e+00       7.627328252626e-05       5.977258988723e-01       6.401001538272e-01      -1.454707225380e+00       7.574382373744e-05       3.016266790539e-03      -1.454733858352e+00       7.603220144605e-05      -1.091088346708e+00       7.655322733896e-05      -1.091090055281e+00       7.655715502868e-05 
       2.884618446068e+02       9.812422598262e-04      -1.455458386051e+00       7.658846151598e-05       3.696188161356e-04       3.735689510857e-04       1.030527064944e-06       7.471733912599e-05      -1.091594960771e+00       7.665015092553e-05       5.974935319409e-01       6.399637738090e-01      -1.455413058989e+00       7.610933708086e-05       3.048209894907e-03      -1.455440305901e+00       7.640250877457e-05      -1.091619013910e+00       7.693170516652e-05      -1.091620728680e+00       7.693560437707e-05 
       2.903132069726e+02       9.897257640533e-04      -1.456275563990e+00       7.702263170833e-05       3.937116257220e-04       3.834855523265e-04       1.124280363162e-06       7.670117911765e-05      -1.092207963798e+00       7.709018165926e-05       5.972181634120e-01       6.398068776759e-01      -1.456229044660e+00       7.653577376009e-05       3.085747804783e-03      -1.456257022244e+00       7.683461412868e-05      -1.092232539821e+00       7.737346453653e-05      -1.092234261779e+00       7.737733087830e-05 
       2.921645693385e+02       9.982371468705e-04      -1.457082897715e+00       7.745577876139e-05       4.187834349704e-04       3.930524933319e-04       1.223291653811e-06       7.861514611867e-05      -1.092813594892e+00       7.752960080256e-05       5.969394563420e-01       6.396527102169e-01      -1.457035167104e+00       7.696125181814e-05       3.123493293729e-03      -1.457063889439e+00       7.726583020554e-05      -1.092838696846e+00       7.781444490839e-05      -1.092840425932e+00       7.781827883248e-05 
       2.940159317043e+02       1.006776408509e-03      -1.457880477235e+00       7.788789657989e-05       4.448168505426e-04       4.022517953435e-04       1.327507712195e-06       8.045564837746e-05      -1.093411922332e+00       7.796840998151e-05       5.966581144650e-01       6.395012482957e-01      -1.457831516499e+00       7.738577044037e-05       3.161445854983e-03      -1.457860997834e+00       7.769615656778e-05      -1.093437552951e+00       7.825464637863e-05      -1.093439289105e+00       7.825844832740e-05 
       2.958672940701e+02       1.015343549222e-03      -1.458668415362e+00       7.831898118366e-05       4.717912206632e-04       4.110699992147e-04       1.436849387957e-06       8.221999801549e-05      -1.094003031509e+00       7.840661097007e-05       5.963748471747e-01       6.393524630729e-01      -1.458618205833e+00       7.780933013698e-05       3.199604981507e-03      -1.458648460591e+00       7.812559410184e-05      -1.094029193213e+00       7.869407036624e-05      -1.094030936377e+00       7.869784077349e-05 
