# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_idr            15:(.)rho_idm_dr         16:(.)rho_crit           17:(.)rho_g_twin         18:(.)rho_ur_twin        19:(.)rho_b_twin         20:(.)rho_tot            21:(.)p_tot              22:(.)p_tot_prime        23:gr.fac. D             24:gr.fac. f          
       8.252513759268e+03       9.573317060460e-06       4.983618430505e+01       1.794193697864e+02       1.377646440738e+04       1.669163559812e+00       1.137042385404e+08       2.821996427719e+01       1.276834446015e+04       1.400198625980e+03       7.513553106397e+03       4.199750174474e-08       8.826943900215e+03       1.449892230653e+03       2.323779311257e+02       3.219131025456e+04       1.449892230653e+03       0.000000000000e+00       2.323779311257e+02       3.219131025456e+04       7.681726863630e+03      -6.259334938604e+02       4.188914030997e-04       3.877027568045e-01 
       8.164272008200e+03       9.770680547576e-06       5.033293676533e+01       1.758727683994e+02       1.377596765492e+04       1.687141302958e+00       1.124845230786e+08       2.849559474789e+01       1.223099248842e+04       1.355766750716e+03       7.275128894131e+03       4.199750174474e-08       8.455464596545e+03       1.388873948184e+03       2.250039864164e+02       3.093123066446e+04       1.388873948184e+03       0.000000000000e+00       2.250039864164e+02       3.093123066446e+04       7.358443677675e+03      -5.940907577448e+02       4.206461083052e-04       3.900796179428e-01 
       8.076973686423e+03       9.972022820578e-06       5.083428554911e+01       1.723983081225e+02       1.377546630613e+04       1.705312104357e+00       1.112778543392e+08       2.877366082534e+01       1.171625481430e+04       1.312744812229e+03       7.044270490504e+03       4.199750174474e-08       8.099618888671e+03       1.330423601950e+03       2.178640357888e+02       2.972117664349e+04       1.330423601950e+03       0.000000000000e+00       2.178640357888e+02       2.972117664349e+04       7.048765768265e+03      -5.638745941287e+02       4.224189723642e-04       3.924636625181e-01 
       7.990608707342e+03       1.017742166021e-05       5.134026719839e+01       1.689944916886e+02       1.377496032448e+04       1.723678026407e+00       1.100840928724e+08       2.905417955911e+01       1.122317972181e+04       1.271088069630e+03       6.820737813100e+03       4.199750174474e-08       7.758748841373e+03       1.274433121119e+03       2.109506540134e+02       2.855913822108e+04       1.274433121119e+03       0.000000000000e+00       2.109506540134e+02       2.855913822108e+04       6.752120561391e+03      -5.352016072987e+02       4.242101952366e-04       3.948547820120e-01 
       7.905167092201e+03       1.038695630618e-05       5.185091845515e+01       1.656598532847e+02       1.377444967323e+04       1.742241153342e+00       1.089031007196e+08       2.933716804471e+01       1.075085554765e+04       1.230753201768e+03       6.604298397935e+03       4.199750174474e-08       7.432224208439e+03       1.220798982989e+03       2.042566514825e+02       2.744318699030e+04       1.220798982989e+03       0.000000000000e+00       2.042566514825e+02       2.744318699030e+04       6.467959579650e+03      -5.079926913642e+02       4.260199790544e-04       3.972528664422e-01 
       7.820638968931e+03       1.060070748295e-05       5.236627626134e+01       1.623929578868e+02       1.377393431542e+04       1.761003591464e+00       1.077347413970e+08       2.962264342254e+01       1.029840899561e+04       1.191698262184e+03       6.394727157698e+03       4.199750174474e-08       7.119441267380e+03       1.169422021580e+03       1.977750667329e+02       2.637147277122e+04       1.169422021580e+03       0.000000000000e+00       1.977750667329e+02       2.637147277122e+04       6.195757428147e+03      -4.821728089592e+02       4.278485281448e-04       3.996578043791e-01 
       7.737014571012e+03       1.081875742619e-05       5.288637775879e+01       1.591924006093e+02       1.377341421392e+04       1.779967469371e+00       1.065788798799e+08       2.991062287672e+01       9.865003521883e+03       1.153882635490e+03       6.191806147673e+03       4.199750174474e-08       6.819821703188e+03       1.120207244282e+03       1.914991592064e+02       2.534222041176e+04       1.120207244282e+03       0.000000000000e+00       1.914991592064e+02       2.534222041176e+04       5.935010823076e+03      -4.576707813873e+02       4.296960490544e-04       4.020694829627e-01 
       7.654284236339e+03       1.104118990934e-05       5.341126028912e+01       1.560568060680e+02       1.377288933139e+04       1.799134938193e+00       1.054353825875e+08       3.020112363407e+01       9.449837788369e+03       1.117266995124e+03       5.995324339085e+03       4.199750174474e-08       6.532811539070e+03       1.073063656220e+03       1.854224022398e+02       2.435372672015e+04       1.073063656220e+03       0.000000000000e+00       1.854224022398e+02       2.435372672015e+04       5.685237661178e+03      -4.344190896193e+02       4.315627505721e-04       4.044877879201e-01 
       7.572438406110e+03       1.126809027110e-05       5.394096139368e+01       1.529848277564e+02       1.377235963029e+04       1.818508171820e+00       1.043041173668e+08       3.049416296288e+01       9.052144181034e+03       1.081813262459e+03       5.805077399644e+03       4.199750174474e-08       6.257880112182e+03       1.027904092014e+03       1.795384762776e+02       2.340435752365e+04       1.027904092014e+03       0.000000000000e+00       1.795384762776e+02       2.340435752365e+04       5.445976128368e+03      -4.123536855781e+02       4.334488437535e-04       4.069126035837e-01 
       7.491467623720e+03       1.149954544307e-05       5.447551881339e+01       1.499751474355e+02       1.377182507287e+04       1.838089367149e+00       1.031849534780e+08       3.078975817176e+01       8.671187390654e+03       1.047484567197e+03       5.620867481040e+03       4.199750174474e-08       5.994519092468e+03       9.846450546103e+02       1.738412623002e+02       2.249254484831e+04       9.846450546103e+02       0.000000000000e+00       1.738412623002e+02       2.249254484831e+04       5.216783845868e+03      -3.914138131812e+02       4.353545419457e-04       4.093438129098e-01 
       7.411362533667e+03       1.173564397792e-05       5.501497048871e+01       1.470264745367e+02       1.377128562119e+04       1.857880744317e+00       1.020777615790e+08       3.108792660852e+01       8.306263053273e+03       1.014245209032e+03       5.442503013199e+03       4.199750174474e-08       5.742241542787e+03       9.432065609046e+02       1.683248354598e+02       2.161678421470e+04       9.432065609046e+02       0.000000000000e+00       1.683248354598e+02       2.161678421470e+04       4.997237052280e+03      -3.715418386316e+02       4.372800608111e-04       4.117812974978e-01 
       7.332113880476e+03       1.197647607788e-05       5.555935455943e+01       1.441375455767e+02       1.377074123712e+04       1.877884546944e+00       1.009824137104e+08       3.138868565891e+01       7.956696447887e+03       9.820606205181e+02       5.269798505052e+03       4.199750174474e-08       5.500581018609e+03       9.035119938582e+02       1.629834589191e+02       2.077563204489e+04       9.035119938582e+02       0.000000000000e+00       1.629834589191e+02       2.077563204489e+04       4.786929820076e+03      -3.526830894817e+02       4.392256183525e-04       4.142249376105e-01 
       7.253712507623e+03       1.222213362395e-05       5.610870936458e+01       1.413071235855e+02       1.377019188232e+04       1.898103042381e+00       9.989878328102e+07       3.169205274541e+01       7.621841248920e+03       9.508973311225e+02       5.102574351636e+03       4.199750174474e-08       5.269090705577e+03       8.654879608372e+02       1.578115778856e+02       1.996770317602e+04       8.654879608372e+02       0.000000000000e+00       1.578115778856e+02       1.996770317602e+04       4.585473305069e+03      -3.347857020133e+02       4.411914349384e-04       4.166746121942e-01 
       7.176149356480e+03       1.247271020553e-05       5.666307344230e+01       1.385339975462e+02       1.376963751824e+04       1.918538521956e+00       9.882674505301e+07       3.199804532604e+01       7.301078331217e+03       9.207229324182e+02       4.940656647310e+03       4.199750174474e-08       5.047342593386e+03       8.290641579149e+02       1.528038138343e+02       1.919166847612e+04       8.290641579149e+02       0.000000000000e+00       1.528038138343e+02       1.919166847612e+04       4.392495027464e+03      -3.178004765032e+02       4.431777333279e-04       4.191301989002e-01 
       7.099415465272e+03       1.272830115044e-05       5.722248552965e+01       1.358169818464e+02       1.376907810615e+04       1.939193301223e+00       9.776617512747e+07       3.230668089304e+01       6.993814625320e+03       8.915060443802e+02       4.783877004905e+03       4.199750174474e-08       4.834926684418e+03       7.941732398846e+02       1.479549589146e+02       1.844625255786e+04       7.941732398846e+02       0.000000000000e+00       1.479549589146e+02       1.844625255786e+04       4.207638183165e+03      -3.016807399675e+02       4.451847386969e-04       4.215915741061e-01 
       7.023501968035e+03       1.298900355545e-05       5.778698456245e+01       1.331549157421e+02       1.376851360712e+04       1.960069720213e+00       9.671695093013e+07       3.261797697165e+01       6.699482020923e+03       8.632162827519e+02       4.632072380606e+03       4.199750174474e-08       4.631450235680e+03       7.607506957424e+02       1.432599705342e+02       1.773023158628e+04       7.607506957424e+02       0.000000000000e+00       1.432599705342e+02       1.773023158628e+04       4.030560984073e+03      -2.863822159963e+02       4.472126786634e-04       4.240586129379e-01 
       6.948400093595e+03       1.325491631730e-05       5.835660967513e+01       1.305466628318e+02       1.376794398201e+04       1.981170143693e+00       9.567895119717e+07       3.293195111880e+01       6.417536316473e+03       8.358242274465e+02       4.485084904392e+03       4.199750174474e-08       4.436537032652e+03       7.287347294107e+02       1.387139661152e+02       1.704243117653e+04       7.287347294107e+02       0.000000000000e+00       1.387139661152e+02       1.704243117653e+04       3.860936026137e+03      -2.718629013107e+02       4.492617833143e-04       4.265311892936e-01 
       6.874101164555e+03       1.352614016445e-05       5.893140020054e+01       1.279911105430e+02       1.376736919148e+04       2.002496961421e+00       9.465205596122e+07       3.324862092179e+01       6.147456212977e+03       8.093013919518e+02       4.342761715865e+03       4.199750174474e-08       4.249826693691e+03       6.980661454815e+02       1.343122180164e+02       1.638172437802e+04       6.980661454815e+02       0.000000000000e+00       1.343122180164e+02       1.638172437802e+04       3.698449684008e+03      -2.580829486970e+02       4.513322852312e-04       4.290091758657e-01 
       6.800596596292e+03       1.380277768910e-05       5.951139566975e+01       1.254871696281e+02       1.376678919601e+04       2.024052588405e+00       9.363614653748e+07       3.356800399696e+01       5.888742350154e+03       7.836201937052e+02       4.204954805272e+03       4.199750174474e-08       4.070974003707e+03       6.686882397679e+02       1.300501486167e+02       1.574702974127e+04       6.686882397679e+02       0.000000000000e+00       1.300501486167e+02       1.574702974127e+04       3.542801531168e+03      -2.450045559844e+02       4.534244195176e-04       4.314924441654e-01 
       6.727877895965e+03       1.408493337986e-05       6.009663581182e+01       1.230337736725e+02       1.376620395587e+04       2.045839465169e+00       9.263110551000e+07       3.389011798837e+01       5.640916383154e+03       7.587539254093e+02       4.071520859593e+03       4.199750174474e-08       3.899648275884e+03       6.405466944619e+02       1.259233255544e+02       1.513730946410e+04       6.405466944619e+02       0.000000000000e+00       1.259233255544e+02       1.513730946410e+04       3.393703784458e+03      -2.325918607563e+02       4.555384238259e-04       4.339808645471e-01 
       6.655936661531e+03       1.437271365467e-05       6.068716055368e+01       1.206298786122e+02       1.376561343113e+04       2.067860058017e+00       9.163681671814e+07       3.421498056640e+01       5.403520098124e+03       7.346767272571e+02       3.942321113491e+03       4.199750174474e-08       3.735532740262e+03       6.135894777041e+02       1.219274571183e+02       1.455156761400e+04       6.135894777041e+02       0.000000000000e+00       1.219274571183e+02       1.455156761400e+04       3.250880771988e+03      -2.208108404969e+02       4.576745383844e-04       4.364743062336e-01 
       6.584764580779e+03       1.466622689490e-05       6.128301001980e+01       1.182744622618e+02       1.376501758166e+04       2.090116859299e+00       9.065316524312e+07       3.454260942641e+01       5.176114565007e+03       7.113635600397e+02       3.817221205009e+03       4.199750174474e-08       3.578323958052e+03       5.877667473804e+02       1.180583877838e+02       1.398884842331e+04       5.877667473804e+02       0.000000000000e+00       1.180583877838e+02       1.398884842331e+04       3.114068423438e+03      -2.096292178923e+02       4.598330060251e-04       4.389726373410e-01 
       6.514353430368e+03       1.496558347944e-05       6.188422453204e+01       1.159665238525e+02       1.376441636715e+04       2.112612387687e+00       8.968003739472e+07       3.487302228728e+01       4.958279325986e+03       6.887901791059e+02       3.696091035838e+03       4.199750174474e-08       3.427731260594e+03       5.630307589675e+02       1.143120938919e+02       1.344823465443e+04       5.630307589675e+02       0.000000000000e+00       1.143120938919e+02       1.344823465443e+04       2.983013781807e+03      -1.990163710195e+02       4.620140722119e-04       4.414757249052e-01 
       6.444695074873e+03       1.527089581957e-05       6.249084460940e+01       1.137050835801e+02       1.376380974707e+04       2.135349188442e+00       8.871732069820e+07       3.520623689003e+01       4.749611618086e+03       6.669331091492e+02       3.578804636021e+03       4.199750174474e-08       3.283476211933e+03       5.393357772557e+02       1.106846794646e+02       1.292884603195e+04       5.393357772557e+02       0.000000000000e+00       1.106846794646e+02       1.292884603195e+04       2.857474535716e+03      -1.889432481697e+02       4.642179850683e-04       4.439834349083e-01 
       6.375781465852e+03       1.558227839411e-05       6.310291096777e+01       1.114891821623e+02       1.376319768072e+04       2.158329833697e+00       8.776490388125e+07       3.554227099640e+01       4.549725628491e+03       6.457696197946e+02       3.465240032948e+03       4.199750174474e-08       3.145292094007e+03       5.166379917883e+02       1.071723721530e+02       1.242983773923e+04       5.166379917883e+02       0.000000000000e+00       1.071723721530e+02       1.242983773923e+04       2.737218571387e+03      -1.793822870676e+02       4.664449954060e-04       4.464956323056e-01 
       6.307604640911e+03       1.589984778578e-05       6.372046451966e+01       1.093178804057e+02       1.376258012716e+04       2.181556922733e+00       8.682267686112e+07       3.588114238734e+01       4.358251781204e+03       6.252777019596e+02       3.355279124512e+03       4.199750174474e-08       3.012923413507e+03       4.948954358586e+02       1.037715193148e+02       1.195039897640e+04       4.948954358586e+02       0.000000000000e+00       1.037715193148e+02       1.195039897640e+04       2.622023543481e+03      -1.703073382576e+02       4.686953567542e-04       4.490121810529e-01 
       6.240156722782e+03       1.622372271763e-05       6.434354637400e+01       1.071902587814e+02       1.376195704531e+04       2.205033082261e+00       8.589053073197e+07       3.622286886158e+01       4.174836053722e+03       6.054360449665e+02       3.248807556285e+03       4.199750174474e-08       2.886125429481e+03       4.740679089160e+02       1.004785842150e+02       1.148975157763e+04       4.740679089160e+02       0.000000000000e+00       1.004785842150e+02       1.148975157763e+04       2.511676463997e+03      -1.616935924431e+02       4.709693253882e-04       4.515329441347e-01 
       6.173429918421e+03       1.655402409024e-05       6.497219783584e+01       1.051054170103e+02       1.376132839385e+04       2.228760966707e+00       8.496835775219e+07       3.656746823414e+01       3.999139322474e+03       5.862240143793e+02       3.145714602599e+03       4.199750174474e-08       2.764663700827e+03       4.541169022383e+02       9.729014234843e+01       1.104714868491e+04       4.541169022383e+02       0.000000000000e+00       9.729014234843e+01       1.104714868491e+04       2.405973308471e+03      -1.535175115722e+02       4.732671603588e-04       4.540577835926e-01 
       6.107416518100e+03       1.689087501917e-05       6.560646040605e+01       1.030624736566e+02       1.376069413128e+04       2.252743258503e+00       8.405605133201e+07       3.691495833478e+01       3.830836735804e+03       5.676216305456e+02       3.045893051395e+03       4.199750174474e-08       2.648313652829e+03       4.350055277314e+02       9.420287787819e+01       1.062187347623e+04       4.350055277314e+02       0.000000000000e+00       9.420287787819e+01       1.062187347623e+04       2.304718638746e+03      -1.457567634792e+02       4.755891235226e-04       4.565865605540e-01 
       6.042108894520e+03       1.723440087386e-05       6.624637578113e+01       1.010605657305e+02       1.376005421590e+04       2.276982668371e+00       8.315350602119e+07       3.726535700655e+01       3.669617113342e+03       5.496095478184e+02       2.949239092723e+03       4.199750174474e-08       2.536860161929e+03       4.166984497256e+02       9.121358018731e+01       1.021323794577e+04       4.166984497256e+02       0.000000000000e+00       9.121358018731e+01       1.021323794577e+04       2.207725241623e+03      -1.383901598952e+02       4.779354795714e-04       4.591191352616e-01 
       5.977499501927e+03       1.758472931640e-05       6.689198585285e+01       9.909884829846e+01       1.375940860583e+04       2.301481935625e+00       8.226061749676e+07       3.761868210417e+01       3.515182370648e+03       5.321690344372e+02       2.855652210790e+03       4.199750174474e-08       2.430097157982e+03       3.991618196422e+02       8.831914053989e+01       9.820581734081e+03       3.991618196422e+02       0.000000000000e+00       8.831914053989e+01       9.820581734081e+03       2.114813782715e+03      -1.313975976547e+02       4.803064960631e-04       4.616553671029e-01 
       5.913580875243e+03       1.794199034130e-05       6.754333270799e+01       9.717649410271e+01       1.375875725897e+04       2.326243828462e+00       8.137728255104e+07       3.797495149252e+01       3.367246968080e+03       5.152819530483e+02       2.765035079425e+03       4.199750174474e-08       2.327827243241e+03       3.823632134101e+02       8.551654884818e+01       9.443271006094e+03       3.823632134101e+02       0.000000000000e+00       8.551654884818e+01       9.443271006094e+03       2.025812474868e+03      -1.247600029339e+02       4.827024434522e-04       4.641951146406e-01 
       5.850345629203e+03       1.830631631542e-05       6.820045862806e+01       9.529269318807e+01       1.375810013305e+04       2.351271144263e+00       8.050339907969e+07       3.833418304505e+01       3.225537382845e+03       4.989307418423e+02       2.677293460864e+03       4.199750174474e-08       2.229861327386e+03       3.662715715154e+02       8.280289054217e+01       9.080697375037e+03       3.662715715154e+02       0.000000000000e+00       8.280289054217e+01       9.080697375037e+03       1.940556760540e+03      -1.184592783623e+02       4.851235951208e-04       4.667382356429e-01 
       5.787786457500e+03       1.867784201944e-05       6.886340608900e+01       9.344665253704e+01       1.375743718559e+04       2.376566709897e+00       7.963886606987e+07       3.869639464220e+01       3.089791603277e+03       4.830983962909e+02       2.592336107748e+03       4.199750174474e-08       2.136018277906e+03       3.508571415747e+02       8.017534353861e+01       8.732276870378e+03       3.508571415747e+02       0.000000000000e+00       8.017534353861e+01       8.732276870378e+03       1.858889007544e+03      -1.124782528605e+02       4.875702274102e-04       4.692845871145e-01 
       5.725896131941e+03       1.905670468927e-05       6.953221776085e+01       9.163759571244e+01       1.375676837392e+04       2.402133382025e+00       7.878358358862e+07       3.906160416977e+01       2.959758644390e+03       4.677684514630e+02       2.510074668231e+03       4.199750174474e-08       2.046124585200e+03       3.360914233245e+02       7.763117530613e+01       8.397448947957e+03       3.360914233245e+02       0.000000000000e+00       7.763117530613e+01       8.397448947957e+03       1.780658217596e+03      -1.068006340627e+02       4.900426196523e-04       4.718340253279e-01 
       5.664667501614e+03       1.944304405844e-05       7.020693650748e+01       8.986476250779e+01       1.375609365518e+04       2.427974047410e+00       7.793745277128e+07       3.942982951733e+01       2.835198083829e+03       4.529249649016e+02       2.430423594096e+03       4.199750174474e-08       1.960014041763e+03       3.219471159269e+02       7.516774002358e+01       8.075675540582e+03       3.219471159269e+02       0.000000000000e+00       7.516774002358e+01       8.075675540582e+03       1.705719747131e+03      -1.014109631903e+02       4.925410542021e-04       4.743864058550e-01 
       5.604093492060e+03       1.983700240071e-05       7.088760538626e+01       8.812740860493e+01       1.375541298630e+04       2.454091623232e+00       7.710037581008e+07       3.980108857654e+01       2.715879617341e+03       4.385525000447e+02       2.353300051786e+03       4.199750174474e-08       1.877527434887e+03       3.083980674912e+02       7.278247582844e+01       7.766440147420e+03       3.083980674912e+02       0.000000000000e+00       7.278247582844e+01       7.766440147420e+03       1.633935039864e+03      -9.629457225025e+01       4.950658164696e-04       4.769415835992e-01 
       5.544167104455e+03       2.023872457429e-05       7.157426764775e+01       8.642480523898e+01       1.375472632404e+04       2.480489057396e+00       7.627225594282e+07       4.017539923953e+01       2.601582632959e+03       4.246361101717e+02       2.278623836269e+03       4.199750174474e-08       1.798512252280e+03       2.954192267214e+02       7.047290215266e+01       7.469246960596e+03       2.954192267214e+02       0.000000000000e+00       7.047290215266e+01       7.469246960596e+03       1.565171370611e+03      -9.143754343833e+01       4.976171949530e-04       4.794994128276e-01 
       5.484881414805e+03       2.064835806603e-05       7.226696673539e+01       8.475623887039e+01       1.375403362495e+04       2.507169328857e+00       7.545299744170e+07       4.055277939721e+01       2.492095803105e+03       4.111613228595e+02       2.206317287620e+03       4.199750174474e-08       1.722822400087e+03       2.829865965978e+02       6.823661714290e+01       7.183620027455e+03       2.829865965978e+02       0.000000000000e+00       6.823661714290e+01       7.183620027455e+03       1.499301599888e+03      -8.682667063245e+01       5.001954812713e-04       4.820597472034e-01 
       5.426229573139e+03       2.106605303664e-05       7.296574628516e+01       8.312101086390e+01       1.375333484540e+04       2.534135447939e+00       7.464250560223e+07       4.093324693758e+01       2.387216693859e+03       3.981141249322e+02       2.136305210264e+03       4.199750174474e-08       1.650317932769e+03       2.710771900081e+02       6.607129516280e+01       6.909102447037e+03       2.710771900081e+02       0.000000000000e+00       6.607129516280e+01       6.909102447037e+03       1.436203938837e+03      -8.244942286929e+01       5.028009701987e-04       4.846224398194e-01 
       5.368204802727e+03       2.149196236610e-05       7.367065012531e+01       8.151843717433e+01       1.375262994156e+04       2.561390456660e+00       7.384068673233e+07       4.131681974407e+01       2.286751390673e+03       3.854809478873e+02       2.068514794770e+03       4.199750174474e-08       1.580864794352e+03       2.596689872458e+02       6.397468437433e+01       6.645255599344e+03       2.596689872458e+02       0.000000000000e+00       6.397468437433e+01       6.645255599344e+03       1.375761724048e+03      -7.829390970106e+01       5.054339596971e-04       4.871873432307e-01 
       5.310800399287e+03       2.192624170088e-05       7.438172227595e+01       7.994784803897e+01       1.375191886941e+04       2.588937429060e+00       7.304744814148e+07       4.170351569374e+01       2.190514139833e+03       3.732486537860e+02       2.002875542140e+03       4.199750174474e-08       1.514334570569e+03       2.487408952971e+02       6.194460439607e+01       6.391658406063e+03       2.487408952971e+02       0.000000000000e+00       6.194460439607e+01       6.391658406063e+03       1.317863201858e+03      -7.434884833558e+01       5.080947509513e-04       4.897543094881e-01 
       5.254009730218e+03       2.236904950104e-05       7.509900694881e+01       7.840858767660e+01       1.375120158473e+04       2.616779471532e+00       7.226269812997e+07       4.209335265566e+01       2.098327005017e+03       3.614045215894e+02       1.939319190486e+03       4.199750174474e-08       1.450604251428e+03       2.382727088417e+02       5.997894403564e+01       6.147906621439e+03       2.382727088417e+02       0.000000000000e+00       5.997894403564e+01       6.147906621439e+03       1.262401321720e+03      -7.060353246770e+01       5.107836484035e-04       4.923231901724e-01 
       5.197826233832e+03       2.282054708842e-05       7.582254854686e+01       7.690001399272e+01       1.375047804314e+04       2.644919723159e+00       7.148634597838e+07       4.248634848905e+01       2.010019538298e+03       3.499362339299e+02       1.877779644045e+03       4.199750174474e-08       1.389556003777e+03       2.282450728937e+02       5.807565909418e+01       5.913612152080e+03       2.282450728937e+02       0.000000000000e+00       5.807565909418e+01       5.913612152080e+03       1.209273538281e+03      -6.704780271454e+01       5.135009597876e-04       4.948938364275e-01 
       5.142243418591e+03       2.328089869511e-05       7.655239166399e+01       7.542149829114e+01       1.374974820002e+04       2.673361356050e+00       7.071830193703e+07       4.288252104162e+01       1.925428465001e+03       3.388318643012e+02       1.818192904443e+03       4.199750174474e-08       1.331076953436e+03       2.186394470165e+02       5.623277024050e+01       5.688402404480e+03       2.186394470165e+02       0.000000000000e+00       5.623277024050e+01       5.688402404480e+03       1.158381621776e+03      -6.367201857203e+01       5.162469961650e-04       4.974660989954e-01 
       5.087254862364e+03       2.375027151384e-05       7.728858108471e+01       7.397242499165e+01       1.374901201060e+04       2.702107575683e+00       6.995847721562e+07       4.328188814773e+01       1.844397381816e+03       3.280798646557e+02       1.760497004134e+03       4.199750174474e-08       1.275058976503e+03       2.094380710419e+02       5.444836095261e+01       5.471919659146e+03       2.094380710419e+02       0.000000000000e+00       5.444836095261e+01       5.471919659146e+03       1.109631476412e+03      -6.046703181407e+01       5.190220719603e-04       5.000398282501e-01 
       5.032854211680e+03       2.422883574813e-05       7.803116178377e+01       7.255219135364e+01       1.374826942990e+04       2.731161621248e+00       6.920678397301e+07       4.368446762665e+01       1.766776467620e+03       3.176690533946e+02       1.704631941964e+03       4.199750174474e-08       1.221398499436e+03       2.006239322332e+02       5.272057552467e+01       5.263820470215e+03       2.006239322332e+02       0.000000000000e+00       5.272057552467e+01       5.263820470215e+03       1.062932966388e+03      -5.742416125998e+01       5.218265049970e-04       5.026148742320e-01 
       4.979035180996e+03       2.471676466364e-05       7.878017892588e+01       7.116020720557e+01       1.374752041276e+04       2.760526765999e+00       6.846313530699e+07       4.409027728070e+01       1.692422206468e+03       3.075886037399e+02       1.650539620767e+03       4.199750174474e-08       1.169996307556e+03       1.921807338298e+02       5.104761713711e+01       5.063775089539e+03       1.921807338298e+02       0.000000000000e+00       5.104761713711e+01       5.063775089539e+03       1.018199749243e+03      -5.453516883958e+01       5.246606165346e-04       5.051910866830e-01 
       4.925791551971e+03       2.521423464005e-05       7.953567786536e+01       6.979589468020e+01       1.374676491382e+04       2.790206317602e+00       6.772744524433e+07       4.449933489353e+01       1.621197122239e+03       2.978280324749e+02       1.598163786947e+03       4.199750174474e-08       1.120757361603e+03       1.840928649151e+02       4.942774598805e+01       4.871466914210e+03       1.840928649151e+02       0.000000000000e+00       4.942774598805e+01       4.871466914210e+03       9.753491162106e+02      -5.179223688910e+01       5.275247313046e-04       5.077683150811e-01 
       4.873117172747e+03       2.572142522458e-05       8.029770414580e+01       6.845868795542e+01       1.374600288754e+04       2.820203618492e+00       6.699962873077e+07       4.491165822819e+01       1.552969524456e+03       2.883771890420e+02       1.547449971981e+03       4.199750174474e-08       1.073590622018e+03       1.763453715536e+02       4.785927748395e+01       4.686591956577e+03       1.763453715536e+02       0.000000000000e+00       4.785927748395e+01       4.686591956577e+03       9.343018393006e+02      -4.918794661428e+01       5.304191775485e-04       5.103464086757e-01 
       4.821005957236e+03       2.623851918564e-05       8.106630349976e+01       6.714803300049e+01       1.374523428818e+04       2.850522046236e+00       6.627960162122e+07       4.532726502536e+01       1.487613264793e+03       2.792262449867e+02       1.498345435770e+03       4.199750174474e-08       1.028408880614e+03       1.689239291415e+02       4.634058048772e+01       4.508858335835e+03       1.689239291415e+02       0.000000000000e+00       4.634058048772e+01       4.508858335835e+03       8.949820248075e+02      -4.671525766055e+01       5.333442870550e-04       5.129252165220e-01 
       4.769451884421e+03       2.676570256734e-05       8.184152184843e+01       6.586338732778e+01       1.374445906983e+04       2.881165013889e+00       6.556728067004e+07       4.574617300148e+01       1.425007503843e+03       2.703656837367e+02       1.450799111791e+03       4.199750174474e-08       9.851285993319e+02       1.618148159218e+02       4.487007562241e+01       4.337985790289e+03       1.618148159218e+02       0.000000000000e+00       4.487007562241e+01       4.337985790289e+03       8.573169729904e+02      -4.436748873330e+01       5.363003951985e-04       5.155045875171e-01 
       4.718448997658e+03       2.730316474512e-05       8.262340530131e+01       6.460421974966e+01       1.374367718638e+04       2.912135970365e+00       6.486258352140e+07       4.616839984690e+01       1.365036487687e+03       2.617862907044e+02       1.404761553996e+03       4.199750174474e-08       9.436697557907e+02       1.550048876135e+02       4.344623362874e+01       4.173705209462e+03       1.550048876135e+02       0.000000000000e+00       4.344623362874e+01       4.173705209462e+03       8.212370436550e+02      -4.213829921390e+01       5.392878409769e-04       5.180843704348e-01 
       4.667991403986e+03       2.785109848259e-05       8.341200015590e+01       6.337001014054e+01       1.374288859153e+04       2.943438400806e+00       6.416542869978e+07       4.659396322396e+01       1.307589333874e+03       2.534791437049e+02       1.360184885382e+03       4.199750174474e-08       9.039556953255e+02       1.484815531087e+02       4.206757377472e+01       4.015758185212e+03       1.484815531087e+02       0.000000000000e+00       4.206757377472e+01       4.015758185212e+03       7.866755273941e+02      -4.002167172037e+01       5.423069670511e-04       5.206644139608e-01 
       4.618073273451e+03       2.840969998880e-05       8.420735289736e+01       6.216024920404e+01       1.374209323879e+04       2.975075826957e+00       6.347573560055e+07       4.702288076517e+01       1.252559826411e+03       2.454356036769e+02       1.317022748210e+03       4.199750174474e-08       8.659129892605e+02       1.422327511926e+02       4.073266231576e+01       3.863896581108e+03       1.422327511926e+02       0.000000000000e+00       4.073266231576e+01       3.863896581108e+03       7.535685222460e+02      -3.801189556384e+01       5.453581197841e-04       5.232445667284e-01 
       4.568688838428e+03       2.897916897622e-05       8.500951019822e+01       6.097443824495e+01       1.374129108148e+04       3.007051807539e+00       6.279342448065e+07       4.745517007126e+01       1.199846219371e+03       2.376473056986e+02       1.275230255785e+03       4.199750174474e-08       8.294712991437e+02       1.362469282431e+02       3.944011100367e+01       3.717882119287e+03       1.362469282431e+02       0.000000000000e+00       3.944011100367e+01       3.717882119287e+03       7.218548155439e+02      -3.610355105481e+01       5.484416492807e-04       5.258246773540e-01 
