#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:delta_idm_dr          19:theta_idm_dr          20:delta_cdm             21:theta_cdm          
       2.405227749654e+02       7.712781436193e-04      -1.431032871451e+00       6.503944351001e-05       4.898930085490e-05       1.219340122136e-04       6.740610501773e-08       2.438680365522e-05      -1.073274764395e+00       6.504396595476e-05       6.023280442552e-01       6.449378217813e-01      -1.431011686437e+00       6.475875110631e-05       2.150016675929e-03      -1.431024359106e+00       6.492780752263e-05      -1.073287090345e+00       6.524388869029e-05      -1.073288594824e+00       6.524883083379e-05 
       2.405341985039e+02       7.713259499494e-04      -1.431039382257e+00       6.504225544776e-05       4.903574373047e-05       1.219349956280e-04       6.740680489979e-08       2.438700059656e-05      -1.073279647551e+00       6.504677946585e-05       6.023268823746e-01       6.449364417453e-01      -1.431018192967e+00       6.476152045541e-05       2.150213447150e-03      -1.431030868212e+00       6.493060140089e-05      -1.073291975785e+00       6.524672541965e-05      -1.073293480321e+00       6.525166726132e-05 
       2.406158264936e+02       7.716675855544e-04      -1.431085893425e+00       6.506234740497e-05       4.936505348699e-05       1.219474698532e-04       6.741574605063e-08       2.438949725816e-05      -1.073314531297e+00       6.506688309207e-05       6.023186609158e-01       6.449265839828e-01      -1.431064673564e+00       6.478130811512e-05       2.151619738185e-03      -1.431077367221e+00       6.495056440121e-05      -1.073326875859e+00       6.526699472232e-05      -1.073328380798e+00       6.527193440808e-05 
       2.406974544833e+02       7.720092753543e-04      -1.431132382906e+00       6.508243760274e-05       4.969001714251e-05       1.219692824615e-04       6.743155546422e-08       2.439386154450e-05      -1.073349398778e+00       6.508698566547e-05       6.023105774096e-01       6.449167321889e-01      -1.431111132441e+00       6.480109404260e-05       2.153026456245e-03      -1.431123844528e+00       6.497052578375e-05      -1.073361759681e+00       6.528726259258e-05      -1.073363265024e+00       6.529220012401e-05 
       2.407790824730e+02       7.723510193470e-04      -1.431178850854e+00       6.510252606627e-05       5.001081400059e-05       1.220001362619e-04       6.745417000578e-08       2.440003401944e-05      -1.073384250112e+00       6.510708715696e-05       6.023026265077e-01       6.449068863245e-01      -1.431157569752e+00       6.482087824429e-05       2.154433601292e-03      -1.431170300290e+00       6.499048555496e-05      -1.073396627370e+00       6.530752903694e-05      -1.073398133115e+00       6.531246441558e-05 
       2.408607104627e+02       7.726928175311e-04      -1.431225297437e+00       6.512261281959e-05       5.032761675641e-05       1.220397451136e-04       6.748352566680e-08       2.440795745679e-05      -1.073419085421e+00       6.512718754124e-05       6.022948030608e-01       6.448970463482e-01      -1.431203985664e+00       6.484066072710e-05       2.155841173286e-03      -1.431216734671e+00       6.501044372179e-05      -1.073431479048e+00       6.532779406239e-05      -1.073432985196e+00       6.533272728982e-05 
       2.409423384524e+02       7.730346699054e-04      -1.431271722827e+00       6.514269788560e-05       5.064059173024e-05       1.220878335436e-04       6.751955776568e-08       2.441757676385e-05      -1.073453904838e+00       6.514728679644e-05       6.022871021121e-01       6.448872122166e-01      -1.431250380351e+00       6.486044149840e-05       2.157249172187e-03      -1.431263147846e+00       6.503040029165e-05      -1.073466314846e+00       6.534805767641e-05      -1.073467821397e+00       6.535298875417e-05 
       2.410239664421e+02       7.733765764688e-04      -1.431318127206e+00       6.516278128621e-05       5.094989906788e-05       1.221441364209e-04       6.756220112965e-08       2.442883891623e-05      -1.073488708498e+00       6.516738490384e-05       6.022795188904e-01       6.448773838842e-01      -1.431296753994e+00       6.488022056598e-05       2.158657597955e-03      -1.431309539996e+00       6.505035527236e-05      -1.073501134901e+00       6.536831988685e-05      -1.073502641854e+00       6.537324881650e-05 
       2.411390747955e+02       7.738588107910e-04      -1.431383529372e+00       6.519109926240e-05       5.138013540044e-05       1.222370005500e-04       6.763344321648e-08       2.444741389411e-05      -1.073537760653e+00       6.519572442795e-05       6.022690165721e-01       6.448635341461e-01      -1.431362112760e+00       6.490810929486e-05       2.160644425978e-03      -1.431374924893e+00       6.507849226129e-05      -1.073550210199e+00       6.539689043367e-05      -1.073551717720e+00       6.540181633678e-05 
       2.412541831489e+02       7.743411528692e-04      -1.431448890700e+00       6.521941402540e-05       5.180379758141e-05       1.223450098918e-04       6.771751727926e-08       2.446901783494e-05      -1.073586782183e+00       6.522406160316e-05       6.022587269467e-01       6.448496957042e-01      -1.431427430622e+00       6.493599467685e-05       2.162632102657e-03      -1.431440268924e+00       6.510662613133e-05      -1.073599254898e+00       6.542545823086e-05      -1.073600762985e+00       6.543038111050e-05 
       2.413692915023e+02       7.748236027041e-04      -1.431514211790e+00       6.524772562995e-05       5.222127782864e-05       1.224675162075e-04       6.781423858926e-08       2.449352109541e-05      -1.073635773536e+00       6.525239640370e-05       6.022486383406e-01       6.448358684080e-01      -1.431492708180e+00       6.496387673853e-05       2.164620627883e-03      -1.431505572690e+00       6.513475690916e-05      -1.073648269447e+00       6.545402330523e-05      -1.073649778101e+00       6.545894316450e-05 
       2.414843998557e+02       7.753061602976e-04      -1.431579493283e+00       6.527603412938e-05       5.263294836292e-05       1.226039047519e-04       6.792342271834e-08       2.452080073067e-05      -1.073684735195e+00       6.528072881258e-05       6.022387396769e-01       6.448220520971e-01      -1.431557946076e+00       6.499175550859e-05       2.166610001548e-03      -1.431570836831e+00       6.516288462354e-05      -1.073697254328e+00       6.548258568572e-05      -1.073698763548e+00       6.548750252768e-05 
       2.415995082091e+02       7.757888256531e-04      -1.431644735863e+00       6.530433957611e-05       5.303916247644e-05       1.227535924935e-04       6.804488607929e-08       2.455074013845e-05      -1.073733667672e+00       6.530905882081e-05       6.022290204425e-01       6.448082466008e-01      -1.431623144993e+00       6.501963101785e-05       2.168600223545e-03      -1.431636062031e+00       6.519100930542e-05      -1.073746210054e+00       6.551114540338e-05      -1.073747719839e+00       6.551605923111e-05 
       2.417146165625e+02       7.762715987749e-04      -1.431709940256e+00       6.533264202208e-05       5.344025556384e-05       1.229160263962e-04       6.817844641342e-08       2.458322871530e-05      -1.073782571511e+00       6.533738642672e-05       6.022194706562e-01       6.447944517373e-01      -1.431688305656e+00       6.504750329936e-05       2.170591293766e-03      -1.431701249016e+00       6.521913098792e-05      -1.073795137168e+00       6.553970249148e-05      -1.073796647519e+00       6.554461330803e-05 
       2.418297249159e+02       7.767544796690e-04      -1.431775107230e+00       6.536094151920e-05       5.383654612077e-05       1.230906817497e-04       6.832392321013e-08       2.461816152280e-05      -1.073831447290e+00       6.536571163534e-05       6.022100808375e-01       6.447806673142e-01      -1.431753428835e+00       6.507537238841e-05       2.172583212107e-03      -1.431766398556e+00       6.524724970646e-05      -1.073844036248e+00       6.556825698557e-05      -1.073845547164e+00       6.557316479402e-05 
       2.420603959085e+02       7.777224716023e-04      -1.431905589075e+00       6.541764353484e-05       5.461743616879e-05       1.234754922103e-04       6.865060365143e-08       2.469512692970e-05      -1.073929309780e+00       6.542246667671e-05       6.021917098879e-01       6.447530746574e-01      -1.431883822717e+00       6.513121109962e-05       2.176577462395e-03      -1.431896845377e+00       6.530358934987e-05      -1.073941945512e+00       6.562547101404e-05      -1.073943457560e+00       6.563037280359e-05 
       2.422910669011e+02       7.786908964185e-04      -1.432035930495e+00       6.547433431726e-05       5.538249677216e-05       1.239036982446e-04       6.902301941566e-08       2.478077125122e-05      -1.074027066964e+00       6.547921227026e-05       6.021738784845e-01       6.447255214663e-01      -1.432014075908e+00       6.518703744620e-05       2.180575117323e-03      -1.432027151663e+00       6.535991754736e-05      -1.074039749576e+00       6.568267508394e-05      -1.074041262754e+00       6.568757086683e-05 
       2.425217378938e+02       7.796597540927e-04      -1.432166133018e+00       6.553101400074e-05       5.613376718681e-05       1.243719556256e-04       6.943981334433e-08       2.487442566486e-05      -1.074124719987e+00       6.553594834343e-05       6.021565271745e-01       6.446980073579e-01      -1.432144189937e+00       6.524285148787e-05       2.184576176077e-03      -1.432157318940e+00       6.541623435940e-05      -1.074137449586e+00       6.573986925687e-05      -1.074138963892e+00       6.574475904530e-05 
       2.427524088864e+02       7.806290445638e-04      -1.432296195919e+00       6.558768259290e-05       5.687309161763e-05       1.248772473990e-04       6.989968206193e-08       2.497548680047e-05      -1.074222268308e+00       6.559267474658e-05       6.021396028744e-01       6.446705325127e-01      -1.432274164077e+00       6.529865317489e-05       2.188580637846e-03      -1.432287346483e+00       6.547253973703e-05      -1.074235044998e+00       6.579705348501e-05      -1.074236560431e+00       6.580193729113e-05 
       2.429830798790e+02       7.815987677895e-04      -1.432426119247e+00       6.564434012648e-05       5.760213947263e-05       1.254168500438e-04       7.040138040918e-08       2.508340997245e-05      -1.074319711962e+00       6.564939139362e-05       6.021230575743e-01       6.446430969176e-01      -1.432403998377e+00       6.535444249608e-05       2.192588501815e-03      -1.432417234342e+00       6.552883366984e-05      -1.074332535849e+00       6.585422775904e-05      -1.074334052409e+00       6.585910559500e-05 
       2.432137508716e+02       7.825689237474e-04      -1.432555903882e+00       6.570098666527e-05       5.832242362033e-05       1.259883029441e-04       7.094372456326e-08       2.519770307448e-05      -1.074417051611e+00       6.570609825900e-05       6.021068477698e-01       6.446157003517e-01      -1.432533693717e+00       6.541021948163e-05       2.196599767169e-03      -1.432546983395e+00       6.558511618881e-05      -1.074429922800e+00       6.591139211107e-05      -1.074431440484e+00       6.591626398896e-05 
       2.434444218643e+02       7.835395124352e-04      -1.432685551560e+00       6.575762230794e-05       5.903531672278e-05       1.265893810671e-04       7.152559400259e-08       2.531792111523e-05      -1.074514288556e+00       6.576279537446e-05       6.020909339605e-01       6.445883423801e-01      -1.432663251833e+00       6.546598420452e-05       2.200614433095e-03      -1.432676595381e+00       6.564138736767e-05      -1.074527207153e+00       6.596854661595e-05      -1.074528725960e+00       6.597341254782e-05 
       2.437607688083e+02       7.848713014271e-04      -1.432863135299e+00       6.583527613171e-05       6.000323285076e-05       1.274582397848e-04       7.238593422365e-08       2.549169602527e-05      -1.074647478010e+00       6.584053527970e-05       6.020695256384e-01       6.445508846143e-01      -1.432840712307e+00       6.554244137424e-05       2.206125756749e-03      -1.432854129986e+00       6.571854060316e-05      -1.074660461795e+00       6.604691369264e-05      -1.074661982140e+00       6.605177148958e-05 
       2.440771157524e+02       7.862039044388e-04      -1.433040476071e+00       6.591291020350e-05       6.096245422635e-05       1.283744334571e-04       7.331610674171e-08       2.567493778466e-05      -1.074780485267e+00       6.591825741001e-05       6.020485236542e-01       6.445134957773e-01      -1.433017929310e+00       6.561887614978e-05       2.211643472618e-03      -1.433031421414e+00       6.579567318307e-05      -1.074793534438e+00       6.612526292668e-05      -1.074795056319e+00       6.613011261121e-05 
       2.443934626964e+02       7.875373216019e-04      -1.433217584165e+00       6.599052502847e-05       6.191551324153e-05       1.293339187351e-04       7.431380749107e-08       2.586683775145e-05      -1.074913318042e+00       6.599596221701e-05       6.020278548944e-01       6.444761732955e-01      -1.433194913128e+00       6.569528901259e-05       2.217167578691e-03      -1.433208479952e+00       6.587278559088e-05      -1.074926432799e+00       6.620359480440e-05      -1.074927956212e+00       6.620843639895e-05 
       2.447098096405e+02       7.888715528292e-04      -1.433394457694e+00       6.606812050537e-05       6.286464328506e-05       1.303331560009e-04       7.537695034628e-08       2.606668802643e-05      -1.075045974924e+00       6.607364957145e-05       6.020074578527e-01       6.444389176381e-01      -1.433371661874e+00       6.577167984700e-05       2.222698072975e-03      -1.433385303713e+00       6.594987771290e-05      -1.075059155464e+00       6.628190921499e-05      -1.075060680408e+00       6.628674274191e-05 
       2.450261565846e+02       7.902065979947e-04      -1.433571092304e+00       6.614569640485e-05       6.381181873712e-05       1.313690422426e-04       7.650365910113e-08       2.627386802868e-05      -1.075178452645e+00       6.615131923424e-05       6.019872792558e-01       6.444017298921e-01      -1.433548171192e+00       6.584804841602e-05       2.228234953467e-03      -1.433561888342e+00       6.602694931413e-05      -1.075191699166e+00       6.636020592633e-05      -1.075193225638e+00       6.636503140789e-05 
       2.453425035286e+02       7.915424570406e-04      -1.433747486924e+00       6.622325265540e-05       6.475878985091e-05       1.324388523842e-04       7.769225830547e-08       2.648783276199e-05      -1.075310750404e+00       6.622897113665e-05       6.019672717314e-01       6.443646103227e-01      -1.433724440010e+00       6.592439464523e-05       2.233778218141e-03      -1.433738232769e+00       6.610400032217e-05      -1.075324063105e+00       6.643848486888e-05      -1.075325591102e+00       6.644330232724e-05 
       2.456588504727e+02       7.928791299785e-04      -1.433923643857e+00       6.630078934932e-05       6.570711278880e-05       1.335401889727e-04       7.894126330665e-08       2.670810275257e-05      -1.075442869928e+00       6.630660538282e-05       6.019473928919e-01       6.443275583523e-01      -1.433900470630e+00       6.600071862755e-05       2.239327864967e-03      -1.433914339294e+00       6.618103083192e-05      -1.075456249007e+00       6.651674614041e-05      -1.075457778527e+00       6.652155559766e-05 
       2.460976013940e+02       7.947343485213e-04      -1.434167579043e+00       6.640829542834e-05       6.702717194339e-05       1.351159500910e-04       8.077112517641e-08       2.702325865784e-05      -1.075625823900e+00       6.641424994257e-05       6.019199646952e-01       6.442762789284e-01      -1.434144229782e+00       6.610653831500e-05       2.247035394398e-03      -1.434158204216e+00       6.628783332123e-05      -1.075639295369e+00       6.662526029479e-05      -1.075640826996e+00       6.663005869146e-05 
       2.465363523154e+02       7.965911331023e-04      -1.434411086939e+00       6.651576526224e-05       6.835572464114e-05       1.367434638506e-04       8.271175111476e-08       2.734876509311e-05      -1.075808457465e+00       6.652186201726e-05       6.018926220202e-01       6.442251220472e-01      -1.434387560655e+00       6.621231660527e-05       2.254755191230e-03      -1.434401641435e+00       6.639459778610e-05      -1.075822021706e+00       6.673374187635e-05      -1.075823555437e+00       6.673852925452e-05 
       2.469751032367e+02       7.984494834919e-04      -1.434654157674e+00       6.662319829515e-05       6.969557011638e-05       1.384186222709e-04       8.476076677460e-08       2.768380049246e-05      -1.075990763224e+00       6.662944113130e-05       6.018652952428e-01       6.441740901709e-01      -1.434630453376e+00       6.631805296397e-05       2.262487250225e-03      -1.434644641081e+00       6.650132369743e-05      -1.076004420618e+00       6.684219036362e-05      -1.076005956446e+00       6.684696676515e-05 
       2.474138541580e+02       8.003093994646e-04      -1.434896780973e+00       6.673059394550e-05       7.104913482629e-05       1.401379488356e-04       8.691631808027e-08       2.802766957890e-05      -1.076172733470e+00       6.673698679348e-05       6.018379257880e-01       6.441231858632e-01      -1.434872897667e+00       6.642374683546e-05       2.270231566085e-03      -1.434887192876e+00       6.660801050490e-05      -1.076186484399e+00       6.695060521393e-05      -1.076188022320e+00       6.695537068044e-05 
       2.478526050794e+02       8.021708810450e-04      -1.435138959243e+00       6.683795225912e-05       7.241853636853e-05       1.418984908500e-04       8.917702321468e-08       2.837978183666e-05      -1.076354370011e+00       6.684449914730e-05       6.018104613174e-01       6.440724085165e-01      -1.435114895933e+00       6.652939829490e-05       2.277988133447e-03      -1.435129299227e+00       6.671465828899e-05      -1.076368214856e+00       6.705898651536e-05      -1.076369754866e+00       6.706374108825e-05 
       2.482913560007e+02       8.040339285074e-04      -1.435380707510e+00       6.694527391064e-05       7.380563740033e-05       1.436977284180e-04       9.154192787280e-08       2.873963330705e-05      -1.076535684118e+00       6.695197897042e-05       6.017828541657e-01       6.440217543692e-01      -1.435356463195e+00       6.663500804887e-05       2.285756946981e-03      -1.435370975158e+00       6.682126776160e-05      -1.076549623260e+00       6.716733498743e-05      -1.076551165354e+00       6.717207870788e-05 
       2.487301069221e+02       8.058985419760e-04      -1.435622032544e+00       6.705255916448e-05       7.521208927496e-05       1.455335004913e-04       9.401046368604e-08       2.910679179905e-05      -1.076716680871e+00       6.705942663459e-05       6.017550647334e-01       6.439712217234e-01      -1.435597606220e+00       6.674057639600e-05       2.293538001434e-03      -1.435612227439e+00       6.692783922665e-05      -1.076730714691e+00       6.727565094168e-05      -1.076732258863e+00       6.728038385065e-05 
       2.493630838656e+02       8.085913402490e-04      -1.435969410462e+00       6.720727156034e-05       7.727818890460e-05       1.482426051563e-04       9.775399565390e-08       2.964861886069e-05      -1.076977218732e+00       6.721438103159e-05       6.017145938511e-01       6.438985411414e-01      -1.435944719786e+00       6.689280309354e-05       2.304785126731e-03      -1.435959499662e+00       6.708151910210e-05      -1.076991389814e+00       6.743185724417e-05      -1.076992936977e+00       6.743657462735e-05 
       2.499960608091e+02       8.112873970561e-04      -1.436315862604e+00       6.736190556081e-05       7.939151048158e-05       1.510192202346e-04       1.017132855865e-07       3.020394833740e-05      -1.077237062418e+00       6.736926643591e-05       6.016736026968e-01       6.438261246384e-01      -1.436290905474e+00       6.704494116175e-05       2.316057702393e-03      -1.436305845236e+00       6.723511745018e-05      -1.077251371552e+00       6.758799348385e-05      -1.077252921697e+00       6.759269542537e-05 
       2.506290377527e+02       8.139867130631e-04      -1.436661421343e+00       6.751646254941e-05       8.155546902876e-05       1.538594714050e-04       1.058899743205e-07       3.077200540765e-05      -1.077496236214e+00       6.752408459287e-05       6.016320152899e-01       6.437539641044e-01      -1.436636195648e+00       6.719699210735e-05       2.327355712389e-03      -1.436651296532e+00       6.738863579355e-05      -1.077510684193e+00       6.774406120617e-05      -1.077512237309e+00       6.774874778950e-05 
       2.512620146962e+02       8.166892880172e-04      -1.437006070778e+00       6.767094148185e-05       8.377309112768e-05       1.567601371958e-04       1.102867226387e-07       3.135214581728e-05      -1.077754728200e+00       6.767883483361e-05       6.015897780373e-01       6.436820634987e-01      -1.436980574399e+00       6.734895501646e-05       2.338679140711e-03      -1.436995837646e+00       6.754207323421e-05      -1.077769315815e+00       6.790005953588e-05      -1.077770871892e+00       6.790473084385e-05 
       2.518949916397e+02       8.193951214651e-04      -1.437349783913e+00       6.782534074220e-05       8.604710166689e-05       1.597184981908e-04       1.149070774994e-07       3.194382572158e-05      -1.078012518136e+00       6.783351593074e-05       6.015468489137e-01       6.436104295534e-01      -1.437324014722e+00       6.750082841034e-05       2.350027971260e-03      -1.437339441580e+00       6.769542830933e-05      -1.078027246176e+00       6.805598703289e-05      -1.078028805205e+00       6.806064314769e-05 
       2.525279685833e+02       8.221042139395e-04      -1.437692583970e+00       6.797966124038e-05       8.837999498618e-05       1.627322128605e-04       1.197553561945e-07       3.254657685255e-05      -1.078269623446e+00       6.798812919556e-05       6.015031817333e-01       6.435390564464e-01      -1.437666539832e+00       6.765261334288e-05       2.361402187866e-03      -1.437682131553e+00       6.784870208864e-05      -1.078284492698e+00       6.821184478964e-05      -1.078286054670e+00       6.821648579283e-05 
       2.531609455268e+02       8.248165655524e-04      -1.438034472245e+00       6.813390277578e-05       9.077408661746e-05       1.657992258075e-04       1.248365481290e-07       3.315998816842e-05      -1.078526045107e+00       6.814267484175e-05       6.014587408117e-01       6.434679438371e-01      -1.438008151014e+00       6.780430976406e-05       2.372801774377e-03      -1.438023908860e+00       6.800189453801e-05      -1.078541056360e+00       6.836763279469e-05      -1.078542621265e+00       6.837225876720e-05 
       2.541319951443e+02       8.289839167288e-04      -1.438557120749e+00       6.837036697477e-05       9.457074798483e-05       1.706037961731e-04       1.330972869069e-07       3.412091674541e-05      -1.078918040239e+00       6.837962861085e-05       6.013890063985e-01       6.433593737858e-01      -1.438530370247e+00       6.803685130684e-05       2.390339150606e-03      -1.438546385405e+00       6.823674513229e-05      -1.078933270861e+00       6.860648778706e-05      -1.078934840247e+00       6.861109085693e-05 
       2.551030447618e+02       8.331589380148e-04      -1.439077585013e+00       6.860664170457e-05       9.852386996370e-05       1.755236233819e-04       1.419419289261e-07       3.510489816838e-05      -1.079308397680e+00       6.861642222376e-05       6.013172929123e-01       6.432514263038e-01      -1.439050400146e+00       6.826918187996e-05       2.407936136620e-03      -1.439066675616e+00       6.847140175258e-05      -1.079323849513e+00       6.884517618938e-05      -1.079325423358e+00       6.884975654342e-05 
       2.560740943793e+02       8.373416285024e-04      -1.439595799297e+00       6.884272252875e-05       1.026403754767e-04       1.805533498576e-04       1.513953469938e-07       3.611086107025e-05      -1.079697068155e+00       6.885305292343e-05       6.012435348626e-01       6.431441177634e-01      -1.439568174945e+00       6.850129768429e-05       2.425592673012e-03      -1.439584713751e+00       6.870586065687e-05      -1.079712743037e+00       6.908369434117e-05      -1.079714321318e+00       6.908825216404e-05 
       2.570451439968e+02       8.415319889160e-04      -1.440111778681e+00       6.907860908671e-05       1.069268683586e-04       1.856879496615e-04       1.614844467043e-07       3.713780041995e-05      -1.080084063004e+00       6.908952210362e-05       6.011676603944e-01       6.430374443320e-01      -1.440083709697e+00       6.873319903475e-05       2.443308699963e-03      -1.440100514884e+00       6.894012221716e-05      -1.080099962764e+00       6.932204269585e-05      -1.080101545460e+00       6.932657817005e-05 
       2.580161936144e+02       8.457300187512e-04      -1.440625476469e+00       6.931429779936e-05       1.113897151850e-04       1.909225569841e-04       1.722378562732e-07       3.818474322222e-05      -1.080469347239e+00       6.932582801523e-05       6.010896207677e-01       6.429314176203e-01      -1.440596957681e+00       6.896488306644e-05       2.461084157220e-03      -1.440614032315e+00       6.917418362552e-05      -1.080485473696e+00       6.956021852678e-05      -1.080487060786e+00       6.956473183271e-05 
       2.589872432319e+02       8.499357182584e-04      -1.441136882456e+00       6.954978690831e-05       1.160351054467e-04       1.962523328746e-04       1.836856566945e-07       3.925072186482e-05      -1.080852913240e+00       6.956197080563e-05       6.010093665906e-01       6.428260401149e-01      -1.441107908667e+00       6.919634877410e-05       2.478918984119e-03      -1.441125255838e+00       6.940804393363e-05      -1.080869268206e+00       6.979822096676e-05      -1.080870859668e+00       6.980271228276e-05 
       2.599582928494e+02       8.541490874621e-04      -1.441645975447e+00       6.978507403397e-05       1.208690890294e-04       2.016723719979e-04       1.958591489623e-07       4.033475547087e-05      -1.081234745147e+00       6.979795007630e-05       6.009268572748e-01       6.427213170500e-01      -1.441616541436e+00       6.942759457030e-05       2.496813119596e-03      -1.441634164255e+00       6.964170161094e-05      -1.081251330422e+00       7.003604856626e-05      -1.081252926234e+00       7.004051806860e-05 
       2.611343041200e+02       8.592620506669e-04      -1.442259380686e+00       7.006974899741e-05       1.269843803643e-04       2.083500691983e-04       2.116201340832e-07       4.167032952845e-05      -1.081694814737e+00       7.008351772675e-05       6.008238671533e-01       6.425953775583e-01      -1.442229382289e+00       6.970735238195e-05       2.518563530049e-03      -1.442247343136e+00       6.992440360311e-05      -1.081711681327e+00       7.032383795950e-05      -1.081713282380e+00       7.032828127707e-05 
       2.623103153906e+02       8.643862628891e-04      -1.442869313804e+00       7.035411913729e-05       1.333952676231e-04       2.151435208490e-04       2.285519690777e-07       4.302905856142e-05      -1.082152281324e+00       7.036884378109e-05       6.007174693391e-01       6.424704176306e-01      -1.442838743294e+00       6.998678184857e-05       2.540400727602e-03      -1.442857046805e+00       7.020680277980e-05      -1.082169431830e+00       7.061136555920e-05      -1.082171038093e+00       7.061578294410e-05 
       2.634863266613e+02       8.695217242708e-04      -1.443475740042e+00       7.063818005554e-05       1.401118025403e-04       2.220430700638e-04       2.467150430213e-07       4.440901161208e-05      -1.082607118913e+00       7.065392778802e-05       6.006076223272e-01       6.423464458369e-01      -1.443444589653e+00       7.026588020698e-05       2.562324601068e-03      -1.443463240506e+00       7.048889647844e-05      -1.082624555911e+00       7.089862884592e-05      -1.082626167354e+00       7.090302054679e-05 
       2.646623379319e+02       8.746684343015e-04      -1.444078594112e+00       7.092192562909e-05       1.471437700042e-04       2.290386318195e-04       2.661706926788e-07       4.580817212804e-05      -1.083059278622e+00       7.093876771723e-05       6.004943020548e-01       6.422234783762e-01      -1.444046856048e+00       7.054464304966e-05       2.584335038170e-03      -1.444065858959e+00       7.077068039201e-05      -1.083077004661e+00       7.118562365547e-05      -1.083078621253e+00       7.118998991756e-05 
       2.658383492025e+02       8.798263938118e-04      -1.444677874963e+00       7.120535299884e-05       1.545006641339e-04       2.361196886346e-04       2.869807889941e-07       4.722443709903e-05      -1.083508759747e+00       7.122336493987e-05       6.003774806732e-01       6.421015153876e-01      -1.444645541395e+00       7.082306931119e-05       2.606431925724e-03      -1.444664901121e+00       7.105215355541e-05      -1.083526777345e+00       7.147234916532e-05      -1.083528399058e+00       7.147669023054e-05 
       2.670143604731e+02       8.849956017368e-04      -1.445273491986e+00       7.148845446805e-05       1.621916561553e-04       2.432753067161e-04       3.092073263105e-07       4.865562028736e-05      -1.083955494423e+00       7.150771611674e-05       6.002571610155e-01       6.419805793968e-01      -1.445240555060e+00       7.110115316331e-05       2.628615149406e-03      -1.445260276399e+00       7.133331024058e-05      -1.083973806067e+00       7.175879978967e-05      -1.083975432870e+00       7.176311589668e-05 
       2.681903717437e+02       8.901760592869e-04      -1.445865463452e+00       7.177122799249e-05       1.702255561718e-04       2.504941711994e-04       3.329120156289e-07       5.009945927655e-05      -1.084399496451e+00       7.179182367628e-05       6.001333324961e-01       6.418606657080e-01      -1.445831915288e+00       7.137889450091e-05       2.650884593995e-03      -1.445852003080e+00       7.161415044246e-05      -1.084418104591e+00       7.204497566551e-05      -1.084419736455e+00       7.204926704974e-05 
       2.695289721278e+02       8.960864283052e-04      -1.446534728298e+00       7.209268723147e-05       1.797981621285e-04       2.587732061206e-04       3.617704501021e-07       5.175535018187e-05      -1.084901473730e+00       7.211490983456e-05       5.999881456840e-01       6.417254455615e-01      -1.446500474774e+00       7.169461065372e-05       2.676337671956e-03      -1.446520985621e+00       7.193342569777e-05      -1.084920422293e+00       7.237037524599e-05      -1.084922059883e+00       7.237463877190e-05 
       2.708675725118e+02       9.020113721181e-04      -1.447199143723e+00       7.241370610644e-05       1.898376195954e-04       2.671014820634e-04       3.927112688333e-07       5.342109943945e-05      -1.085399816203e+00       7.243767769101e-05       5.998384720670e-01       6.415915811075e-01      -1.447164174576e+00       7.200987321495e-05       2.701902135934e-03      -1.447185114862e+00       7.225228136469e-05      -1.085419108254e+00       7.269540970292e-05      -1.085420751533e+00       7.269964566687e-05 
       2.722061728959e+02       9.079508904158e-04      -1.447858643523e+00       7.273427621152e-05       2.003547980375e-04       2.754610558584e-04       4.258200977334e-07       5.509311940733e-05      -1.085894474383e+00       7.276012582478e-05       5.996843706523e-01       6.414590886983e-01      -1.447822948471e+00       7.232467691592e-05       2.727577811240e-03      -1.447844324639e+00       7.257071232138e-05      -1.085914112924e+00       7.302007412261e-05      -1.085915761855e+00       7.302428281653e-05 
       2.735447732799e+02       9.139049827839e-04      -1.448513160804e+00       7.305438895302e-05       2.113596667495e-04       2.838337823176e-04       4.611792072276e-07       5.676778210008e-05      -1.086385398279e+00       7.308225269685e-05       5.995259202644e-01       6.413279848557e-01      -1.448476729548e+00       7.263901637239e-05       2.753364521392e-03      -1.448498548102e+00       7.288871333019e-05      -1.086405386240e+00       7.334436347518e-05      -1.086407040787e+00       7.334854518656e-05 
       2.748833736640e+02       9.198736502094e-04      -1.449162695950e+00       7.337403926552e-05       2.228612240922e-04       2.922014589358e-04       4.988667828980e-07       5.844144812773e-05      -1.086872588365e+00       7.340406032488e-05       5.993632044617e-01       6.411982692783e-01      -1.449125518182e+00       7.295288978423e-05       2.779262088470e-03      -1.449147785689e+00       7.320628273730e-05      -1.086892928603e+00       7.366827631409e-05      -1.086894588729e+00       7.367243132616e-05 
       2.762219740480e+02       9.258568916012e-04      -1.449807158155e+00       7.369321704778e-05       2.348674328632e-04       3.005459742730e-04       5.389562298099e-07       6.011049637043e-05      -1.087355976732e+00       7.372554567503e-05       5.991963467904e-01       6.410699644590e-01      -1.449769223563e+00       7.326629035329e-05       2.805270332960e-03      -1.449791946650e+00       7.352341389062e-05      -1.087376672025e+00       7.399180619418e-05      -1.087378337695e+00       7.399593478592e-05 
